offer_id,hotel_id,provider_name,date_scraped,price_eur,room_type,hotel_avg_price,is_outlier
17718,142,Expedia,2026-02-19,148.13,Suite,189.3417857142857,False
17719,142,Expedia,2026-02-26,163.09,Standard,189.3417857142857,False
17720,142,Expedia,2026-03-05,147.16,Standard,189.3417857142857,False
17721,142,Expedia,2026-03-12,151.79,Standard,189.3417857142857,False
17722,142,Expedia,2026-03-19,147.75,Standard,189.3417857142857,False
17723,142,Expedia,2026-03-26,164.75,Deluxe,189.3417857142857,False
17724,142,Expedia,2026-04-02,162.47,Standard,189.3417857142857,False
17725,142,Expedia,2026-04-09,163.8,Standard,189.3417857142857,False
17726,142,Expedia,2026-04-16,161.17,Deluxe,189.3417857142857,False
17727,142,Expedia,2026-04-23,169.76,Deluxe,189.3417857142857,False
17728,142,Expedia,2026-04-30,160.97,Standard,189.3417857142857,False
17729,142,Expedia,2026-05-07,154.76,Standard,189.3417857142857,False
17730,142,Expedia,2026-05-14,152.4,Standard,189.3417857142857,False
17731,142,Expedia,2026-05-21,160.85,Standard,189.3417857142857,False
17732,142,Expedia,2026-05-28,168.96,Suite,189.3417857142857,False
17733,142,Expedia,2026-06-04,149.18,Standard,189.3417857142857,False
17734,142,Expedia,2026-06-11,163.58,Standard,189.3417857142857,False
17735,142,Expedia,2026-06-18,157.71,Suite,189.3417857142857,False
17736,142,Expedia,2026-06-25,167.51,Deluxe,189.3417857142857,False
17737,142,Expedia,2026-07-02,146.23,Deluxe,189.3417857142857,False
17738,142,Expedia,2026-07-09,173.56,Deluxe,189.3417857142857,False
17739,142,Expedia,2026-07-16,157.6,Standard,189.3417857142857,False
17740,142,Expedia,2026-07-23,144.91,Standard,189.3417857142857,False
17741,142,Expedia,2026-07-30,149.03,Suite,189.3417857142857,False
17742,142,Expedia,2026-08-06,174.97,Standard,189.3417857142857,False
17743,142,Expedia,2026-08-13,163.54,Deluxe,189.3417857142857,False
17744,142,Expedia,2026-08-20,156.7,Standard,189.3417857142857,False
17745,142,Expedia,2026-08-27,177.27,Deluxe,189.3417857142857,False
17746,143,Hotels.com,2026-01-01,126.34,Standard,163.56325714285714,False
17747,143,Hotels.com,2026-01-08,141.82,Standard,163.56325714285714,False
17748,143,Hotels.com,2026-01-15,135.28,Standard,163.56325714285714,False
17749,143,Hotels.com,2026-01-22,143.37,Deluxe,163.56325714285714,False
17750,143,Hotels.com,2026-01-29,121.6,Deluxe,163.56325714285714,False
17751,143,Hotels.com,2026-02-05,138.68,Standard,163.56325714285714,False
17752,143,Hotels.com,2026-02-12,129.81,Suite,163.56325714285714,False
17753,143,Hotels.com,2026-02-19,127.76,Standard,163.56325714285714,False
17754,143,Hotels.com,2026-02-26,133.79,Standard,163.56325714285714,False
17755,143,Hotels.com,2026-03-05,132.11,Suite,163.56325714285714,False
17756,143,Hotels.com,2026-03-12,143.97,Deluxe,163.56325714285714,False
17757,143,Hotels.com,2026-03-19,138.51,Standard,163.56325714285714,False
17758,143,Hotels.com,2026-03-26,139.81,Standard,163.56325714285714,False
17759,143,Hotels.com,2026-04-02,129.66,Suite,163.56325714285714,False
17760,143,Hotels.com,2026-04-09,131.09,Standard,163.56325714285714,False
17761,143,Hotels.com,2026-04-16,137.09,Standard,163.56325714285714,False
17762,143,Hotels.com,2026-04-23,144.15,Standard,163.56325714285714,False
17763,143,Hotels.com,2026-04-30,145.04,Deluxe,163.56325714285714,False
17764,143,Hotels.com,2026-05-07,134.3,Standard,163.56325714285714,False
17765,143,Hotels.com,2026-05-14,132.5,Standard,163.56325714285714,False
17766,143,Hotels.com,2026-05-21,140.58,Standard,163.56325714285714,False
17767,143,Hotels.com,2026-05-28,132.34,Standard,163.56325714285714,False
17768,143,Hotels.com,2026-06-04,136.83,Standard,163.56325714285714,False
17769,143,Hotels.com,2026-06-11,137.16,Standard,163.56325714285714,False
17770,143,Hotels.com,2026-06-18,132.04,Deluxe,163.56325714285714,False
17771,143,Hotels.com,2026-06-25,136.45,Suite,163.56325714285714,False
17772,143,Hotels.com,2026-07-02,139.85,Deluxe,163.56325714285714,False
17773,143,Hotels.com,2026-07-09,137.92,Standard,163.56325714285714,False
17774,143,Hotels.com,2026-07-16,135.82,Standard,163.56325714285714,False
17775,143,Hotels.com,2026-07-23,143.83,Suite,163.56325714285714,False
17776,143,Hotels.com,2026-07-30,129.99,Suite,163.56325714285714,False
17777,143,Hotels.com,2026-08-06,136.64,Deluxe,163.56325714285714,False
17778,143,Hotels.com,2026-08-13,135.56,Standard,163.56325714285714,False
17779,143,Hotels.com,2026-08-20,140.09,Deluxe,163.56325714285714,False
17780,143,Hotels.com,2026-08-27,128.71,Deluxe,163.56325714285714,False
17781,143,Expedia,2026-01-01,137.99,Standard,163.56325714285714,False
17782,143,Expedia,2026-01-08,134.52,Standard,163.56325714285714,False
17783,143,Expedia,2026-01-15,148.58,Standard,163.56325714285714,False
17784,143,Expedia,2026-01-22,125.12,Deluxe,163.56325714285714,False
17785,143,Expedia,2026-01-29,138.09,Standard,163.56325714285714,False
17786,143,Expedia,2026-02-05,144.53,Deluxe,163.56325714285714,False
17787,143,Expedia,2026-02-12,124.62,Deluxe,163.56325714285714,False
17788,143,Expedia,2026-02-19,134.94,Standard,163.56325714285714,False
17789,143,Expedia,2026-02-26,144.31,Standard,163.56325714285714,False
17790,143,Expedia,2026-03-05,137.39,Standard,163.56325714285714,False
17791,143,Expedia,2026-03-12,137.38,Deluxe,163.56325714285714,False
17792,143,Expedia,2026-03-19,145.14,Deluxe,163.56325714285714,False
17793,143,Expedia,2026-03-26,140.8,Standard,163.56325714285714,False
17794,143,Expedia,2026-04-02,132.56,Standard,163.56325714285714,False
17795,143,Expedia,2026-04-09,150.05,Deluxe,163.56325714285714,False
17796,143,Expedia,2026-04-16,136.3,Standard,163.56325714285714,False
17797,143,Expedia,2026-04-23,128.73,Deluxe,163.56325714285714,False
17798,143,Expedia,2026-04-30,137.75,Deluxe,163.56325714285714,False
17799,143,Expedia,2026-05-07,136.91,Deluxe,163.56325714285714,False
17800,143,Expedia,2026-05-14,140.53,Standard,163.56325714285714,False
17801,143,Expedia,2026-05-21,141.77,Deluxe,163.56325714285714,False
17802,143,Expedia,2026-05-28,127.24,Standard,163.56325714285714,False
17803,143,Expedia,2026-06-04,135.71,Standard,163.56325714285714,False
17804,143,Expedia,2026-06-11,140.85,Deluxe,163.56325714285714,False
17805,143,Expedia,2026-06-18,137.5,Suite,163.56325714285714,False
17806,143,Expedia,2026-06-25,133.93,Deluxe,163.56325714285714,False
17807,143,Expedia,2026-07-02,143.01,Deluxe,163.56325714285714,False
17808,143,Expedia,2026-07-09,142.95,Standard,163.56325714285714,False
17809,143,Expedia,2026-07-16,125.34,Suite,163.56325714285714,False
17810,143,Expedia,2026-07-23,114.26,Standard,163.56325714285714,False
17811,143,Expedia,2026-07-30,139.07,Standard,163.56325714285714,False
17812,143,Expedia,2026-08-06,140.49,Deluxe,163.56325714285714,False
17813,143,Expedia,2026-08-13,135.75,Standard,163.56325714285714,False
17814,143,Expedia,2026-08-20,138.44,Standard,163.56325714285714,False
17815,143,Expedia,2026-08-27,136.29,Deluxe,163.56325714285714,False
17816,143,Agoda,2026-01-01,140.75,Standard,163.56325714285714,False
17817,143,Agoda,2026-01-08,138.5,Standard,163.56325714285714,False
17818,143,Agoda,2026-01-15,159.1,Standard,163.56325714285714,False
17819,143,Agoda,2026-01-22,137.42,Deluxe,163.56325714285714,False
17820,143,Agoda,2026-01-29,144.37,Standard,163.56325714285714,False
17821,143,Agoda,2026-02-05,145.48,Standard,163.56325714285714,False
17822,143,Agoda,2026-02-12,140.56,Deluxe,163.56325714285714,False
17823,143,Agoda,2026-02-19,154.16,Standard,163.56325714285714,False
17824,143,Agoda,2026-02-26,145.99,Standard,163.56325714285714,False
17825,143,Agoda,2026-03-05,131.1,Deluxe,163.56325714285714,False
17826,143,Agoda,2026-03-12,136.25,Standard,163.56325714285714,False
17827,143,Agoda,2026-03-19,139.41,Standard,163.56325714285714,False
17828,143,Agoda,2026-03-26,142.06,Suite,163.56325714285714,False
17829,143,Agoda,2026-04-02,147.87,Deluxe,163.56325714285714,False
17830,143,Agoda,2026-04-09,137.62,Deluxe,163.56325714285714,False
17832,143,Agoda,2026-04-23,142.95,Standard,163.56325714285714,False
17833,143,Agoda,2026-04-30,155.98,Suite,163.56325714285714,False
17834,143,Agoda,2026-05-07,143.97,Deluxe,163.56325714285714,False
17835,143,Agoda,2026-05-14,140.31,Deluxe,163.56325714285714,False
17836,143,Agoda,2026-05-21,154.77,Standard,163.56325714285714,False
17837,143,Agoda,2026-05-28,156.74,Standard,163.56325714285714,False
17838,143,Agoda,2026-06-04,130.23,Standard,163.56325714285714,False
17839,143,Agoda,2026-06-11,148.84,Standard,163.56325714285714,False
17840,143,Agoda,2026-06-18,141.46,Deluxe,163.56325714285714,False
17841,143,Agoda,2026-06-25,148.4,Standard,163.56325714285714,False
17842,143,Agoda,2026-07-02,145.29,Standard,163.56325714285714,False
17843,143,Agoda,2026-07-09,150.56,Deluxe,163.56325714285714,False
17844,143,Agoda,2026-07-16,160.1,Standard,163.56325714285714,False
17845,143,Agoda,2026-07-23,133.24,Suite,163.56325714285714,False
17846,143,Agoda,2026-07-30,138.93,Deluxe,163.56325714285714,False
17847,143,Agoda,2026-08-06,144.98,Suite,163.56325714285714,False
17848,143,Agoda,2026-08-13,154.8,Standard,163.56325714285714,False
17849,143,Agoda,2026-08-20,139.3,Suite,163.56325714285714,False
17850,143,Agoda,2026-08-27,156.61,Standard,163.56325714285714,False
17851,143,Booking.com,2026-01-01,130.03,Deluxe,163.56325714285714,False
17852,143,Booking.com,2026-01-08,132.83,Deluxe,163.56325714285714,False
17853,143,Booking.com,2026-01-15,139.82,Deluxe,163.56325714285714,False
17854,143,Booking.com,2026-01-22,140.9,Standard,163.56325714285714,False
17855,143,Booking.com,2026-01-29,133.11,Standard,163.56325714285714,False
17856,143,Booking.com,2026-02-05,148.37,Standard,163.56325714285714,False
17857,143,Booking.com,2026-02-12,149.55,Suite,163.56325714285714,False
17858,143,Booking.com,2026-02-19,149.12,Deluxe,163.56325714285714,False
17859,143,Booking.com,2026-02-26,151.38,Suite,163.56325714285714,False
17860,143,Booking.com,2026-03-05,141.46,Deluxe,163.56325714285714,False
17861,143,Booking.com,2026-03-12,147.21,Standard,163.56325714285714,False
17862,143,Booking.com,2026-03-19,151.3,Standard,163.56325714285714,False
17863,143,Booking.com,2026-03-26,148.47,Deluxe,163.56325714285714,False
17864,143,Booking.com,2026-04-02,146.5,Standard,163.56325714285714,False
17865,143,Booking.com,2026-04-09,154.33,Deluxe,163.56325714285714,False
17866,143,Booking.com,2026-04-16,142.15,Suite,163.56325714285714,False
17867,143,Booking.com,2026-04-23,142.1,Standard,163.56325714285714,False
17868,143,Booking.com,2026-04-30,145.67,Standard,163.56325714285714,False
17869,143,Booking.com,2026-05-07,145.64,Suite,163.56325714285714,False
17870,143,Booking.com,2026-05-14,145.35,Standard,163.56325714285714,False
17871,143,Booking.com,2026-05-21,133.59,Deluxe,163.56325714285714,False
17872,143,Booking.com,2026-05-28,152.37,Standard,163.56325714285714,False
17873,143,Booking.com,2026-06-04,147.19,Standard,163.56325714285714,False
17874,143,Booking.com,2026-06-11,127.15,Standard,163.56325714285714,False
17875,143,Booking.com,2026-06-18,131.07,Standard,163.56325714285714,False
17876,143,Booking.com,2026-06-25,154.25,Standard,163.56325714285714,False
17877,143,Booking.com,2026-07-02,140.76,Standard,163.56325714285714,False
17878,143,Booking.com,2026-07-09,145.13,Standard,163.56325714285714,False
17879,143,Booking.com,2026-07-16,137.43,Standard,163.56325714285714,False
17880,143,Booking.com,2026-07-23,164.37,Standard,163.56325714285714,False
17881,143,Booking.com,2026-07-30,144.01,Standard,163.56325714285714,False
17882,143,Booking.com,2026-08-06,141.09,Standard,163.56325714285714,False
17883,143,Booking.com,2026-08-13,151.75,Standard,163.56325714285714,False
17884,143,Booking.com,2026-08-20,136.34,Standard,163.56325714285714,False
17885,143,Booking.com,2026-08-27,152.85,Deluxe,163.56325714285714,False
17886,143,HRS,2026-01-01,146.88,Suite,163.56325714285714,False
17887,143,HRS,2026-01-08,144.99,Suite,163.56325714285714,False
17888,143,HRS,2026-01-15,144.7,Deluxe,163.56325714285714,False
17889,143,HRS,2026-01-22,134.01,Standard,163.56325714285714,False
17890,143,HRS,2026-01-29,146.17,Deluxe,163.56325714285714,False
17891,143,HRS,2026-02-05,145.18,Standard,163.56325714285714,False
17892,143,HRS,2026-02-12,142.67,Standard,163.56325714285714,False
17893,143,HRS,2026-02-19,151.02,Suite,163.56325714285714,False
17894,143,HRS,2026-02-26,136.69,Deluxe,163.56325714285714,False
17895,143,HRS,2026-03-05,136.64,Suite,163.56325714285714,False
17896,143,HRS,2026-03-12,154.19,Standard,163.56325714285714,False
17897,143,HRS,2026-03-19,149.32,Deluxe,163.56325714285714,False
17898,143,HRS,2026-03-26,136.22,Standard,163.56325714285714,False
17899,143,HRS,2026-04-02,143.74,Deluxe,163.56325714285714,False
17900,143,HRS,2026-04-09,145.48,Deluxe,163.56325714285714,False
17901,143,HRS,2026-04-16,142.23,Standard,163.56325714285714,False
17902,143,HRS,2026-04-23,152.37,Suite,163.56325714285714,False
17903,143,HRS,2026-04-30,136.11,Standard,163.56325714285714,False
17904,143,HRS,2026-05-07,158.9,Standard,163.56325714285714,False
17905,143,HRS,2026-05-14,135.89,Deluxe,163.56325714285714,False
17906,143,HRS,2026-05-21,145.61,Suite,163.56325714285714,False
17907,143,HRS,2026-05-28,146.88,Standard,163.56325714285714,False
17908,143,HRS,2026-06-04,143.16,Deluxe,163.56325714285714,False
17909,143,HRS,2026-06-11,152.19,Deluxe,163.56325714285714,False
17910,143,HRS,2026-06-18,133.16,Standard,163.56325714285714,False
17911,143,HRS,2026-06-25,138.65,Standard,163.56325714285714,False
17912,143,HRS,2026-07-02,147.46,Standard,163.56325714285714,False
17913,143,HRS,2026-07-09,128.04,Deluxe,163.56325714285714,False
17914,143,HRS,2026-07-16,138.8,Deluxe,163.56325714285714,False
17915,143,HRS,2026-07-23,154.06,Deluxe,163.56325714285714,False
17916,143,HRS,2026-07-30,153.03,Standard,163.56325714285714,False
17917,143,HRS,2026-08-06,153.1,Standard,163.56325714285714,False
17918,143,HRS,2026-08-13,138.91,Deluxe,163.56325714285714,False
17919,143,HRS,2026-08-20,151.12,Standard,163.56325714285714,False
17920,143,HRS,2026-08-27,143.43,Standard,163.56325714285714,False
17921,144,Hotels.com,2026-01-01,111.37,Standard,114.03551724137931,False
17922,144,Hotels.com,2026-01-08,111.44,Standard,114.03551724137931,False
17923,144,Hotels.com,2026-01-15,99.9,Deluxe,114.03551724137931,False
17924,144,Hotels.com,2026-01-22,99.47,Deluxe,114.03551724137931,False
17925,144,Hotels.com,2026-01-29,115.36,Standard,114.03551724137931,False
17926,144,Hotels.com,2026-02-05,107.48,Standard,114.03551724137931,False
17927,144,Hotels.com,2026-02-12,96.93,Suite,114.03551724137931,False
17928,144,Hotels.com,2026-02-19,111.01,Standard,114.03551724137931,False
17929,144,Hotels.com,2026-02-26,110.31,Standard,114.03551724137931,False
17930,144,Hotels.com,2026-03-05,110.41,Deluxe,114.03551724137931,False
17931,144,Hotels.com,2026-03-12,105.14,Suite,114.03551724137931,False
17932,144,Hotels.com,2026-03-19,94.96,Deluxe,114.03551724137931,False
17933,144,Hotels.com,2026-03-26,111.95,Deluxe,114.03551724137931,False
17934,144,Hotels.com,2026-04-02,109.7,Standard,114.03551724137931,False
17935,144,Hotels.com,2026-04-09,104.35,Standard,114.03551724137931,False
17936,144,Hotels.com,2026-04-16,106.91,Standard,114.03551724137931,False
17937,144,Hotels.com,2026-04-23,107.98,Standard,114.03551724137931,False
17938,144,Hotels.com,2026-04-30,113.55,Suite,114.03551724137931,False
17939,144,Hotels.com,2026-05-07,107.5,Standard,114.03551724137931,False
17940,144,Hotels.com,2026-05-14,107.27,Suite,114.03551724137931,False
17941,144,Hotels.com,2026-05-21,104.05,Standard,114.03551724137931,False
17942,144,Hotels.com,2026-05-28,101.92,Standard,114.03551724137931,False
17943,144,Hotels.com,2026-06-04,115.62,Standard,114.03551724137931,False
17944,144,Hotels.com,2026-06-11,106.35,Standard,114.03551724137931,False
17945,144,Hotels.com,2026-06-18,106.87,Standard,114.03551724137931,False
17946,144,Hotels.com,2026-06-25,99.99,Standard,114.03551724137931,False
17947,144,Hotels.com,2026-07-02,106.98,Standard,114.03551724137931,False
17948,144,Hotels.com,2026-07-09,102.15,Standard,114.03551724137931,False
17949,144,Hotels.com,2026-07-16,104.48,Deluxe,114.03551724137931,False
17950,144,Hotels.com,2026-07-23,105.31,Standard,114.03551724137931,False
17951,144,Hotels.com,2026-07-30,108.45,Deluxe,114.03551724137931,False
17952,144,Hotels.com,2026-08-06,108.9,Standard,114.03551724137931,False
17953,144,Hotels.com,2026-08-13,106.17,Suite,114.03551724137931,False
17954,144,Hotels.com,2026-08-20,105.01,Suite,114.03551724137931,False
17955,144,Hotels.com,2026-08-27,104.41,Suite,114.03551724137931,False
17956,144,HRS,2026-01-01,95.93,Standard,114.03551724137931,False
17957,144,HRS,2026-01-08,89.06,Standard,114.03551724137931,False
17958,144,HRS,2026-01-15,96.32,Deluxe,114.03551724137931,False
17959,144,HRS,2026-01-22,91.73,Standard,114.03551724137931,False
17960,144,HRS,2026-01-29,95.96,Deluxe,114.03551724137931,False
17961,144,HRS,2026-02-05,96.82,Standard,114.03551724137931,False
17962,144,HRS,2026-02-12,89.51,Standard,114.03551724137931,False
17963,144,HRS,2026-02-19,95.63,Standard,114.03551724137931,False
17964,144,HRS,2026-02-26,93.07,Standard,114.03551724137931,False
17965,144,HRS,2026-03-05,94.13,Deluxe,114.03551724137931,False
17966,144,HRS,2026-03-12,91.47,Suite,114.03551724137931,False
17967,144,HRS,2026-03-19,97.14,Deluxe,114.03551724137931,False
17968,144,HRS,2026-03-26,95.13,Suite,114.03551724137931,False
17969,144,HRS,2026-04-02,93.74,Deluxe,114.03551724137931,False
17970,144,HRS,2026-04-09,98.07,Deluxe,114.03551724137931,False
17971,144,HRS,2026-04-16,101.07,Standard,114.03551724137931,False
17972,144,HRS,2026-04-23,94.49,Standard,114.03551724137931,False
17973,144,HRS,2026-04-30,92.86,Deluxe,114.03551724137931,False
17974,144,HRS,2026-05-07,93.35,Standard,114.03551724137931,False
17975,144,HRS,2026-05-14,100.51,Standard,114.03551724137931,False
17976,144,HRS,2026-05-21,83.3,Standard,114.03551724137931,False
17977,144,HRS,2026-05-28,93.06,Standard,114.03551724137931,False
17978,144,HRS,2026-06-04,94.86,Standard,114.03551724137931,False
17979,144,HRS,2026-06-11,94.62,Deluxe,114.03551724137931,False
17980,144,HRS,2026-06-18,88.72,Deluxe,114.03551724137931,False
17981,144,HRS,2026-06-25,96.35,Standard,114.03551724137931,False
17982,144,HRS,2026-07-02,92.63,Deluxe,114.03551724137931,False
17983,144,HRS,2026-07-09,97.52,Deluxe,114.03551724137931,False
17985,144,HRS,2026-07-23,93.9,Deluxe,114.03551724137931,False
17986,144,HRS,2026-07-30,87.87,Standard,114.03551724137931,False
17987,144,HRS,2026-08-06,92.76,Standard,114.03551724137931,False
17988,144,HRS,2026-08-13,96.79,Standard,114.03551724137931,False
17989,144,HRS,2026-08-20,93.38,Standard,114.03551724137931,False
17990,144,HRS,2026-08-27,89.26,Deluxe,114.03551724137931,False
17991,144,Expedia,2026-01-01,102.77,Standard,114.03551724137931,False
17992,144,Expedia,2026-01-08,115.01,Deluxe,114.03551724137931,False
17993,144,Expedia,2026-01-15,100.11,Standard,114.03551724137931,False
17994,144,Expedia,2026-01-22,99.53,Deluxe,114.03551724137931,False
17995,144,Expedia,2026-01-29,107.6,Deluxe,114.03551724137931,False
17996,144,Expedia,2026-02-05,104.15,Standard,114.03551724137931,False
17997,144,Expedia,2026-02-12,112.57,Deluxe,114.03551724137931,False
17998,144,Expedia,2026-02-19,99.14,Standard,114.03551724137931,False
17999,144,Expedia,2026-02-26,105.83,Standard,114.03551724137931,False
18000,144,Expedia,2026-03-05,97.32,Standard,114.03551724137931,False
18001,144,Expedia,2026-03-12,104.96,Deluxe,114.03551724137931,False
18002,144,Expedia,2026-03-19,107.48,Standard,114.03551724137931,False
18003,144,Expedia,2026-03-26,106.58,Standard,114.03551724137931,False
18004,144,Expedia,2026-04-02,106.21,Standard,114.03551724137931,False
18005,144,Expedia,2026-04-09,110.52,Deluxe,114.03551724137931,False
18006,144,Expedia,2026-04-16,101.71,Standard,114.03551724137931,False
18007,144,Expedia,2026-04-23,108.95,Standard,114.03551724137931,False
18008,144,Expedia,2026-04-30,106.01,Standard,114.03551724137931,False
18009,144,Expedia,2026-05-07,105.05,Suite,114.03551724137931,False
18010,144,Expedia,2026-05-14,109.56,Standard,114.03551724137931,False
18011,144,Expedia,2026-05-21,107.9,Deluxe,114.03551724137931,False
18012,144,Expedia,2026-05-28,109.31,Deluxe,114.03551724137931,False
18013,144,Expedia,2026-06-04,117.61,Standard,114.03551724137931,False
18014,144,Expedia,2026-06-11,105.96,Deluxe,114.03551724137931,False
18015,144,Expedia,2026-06-18,99.7,Suite,114.03551724137931,False
18016,144,Expedia,2026-06-25,101.85,Standard,114.03551724137931,False
18017,144,Expedia,2026-07-02,114.95,Suite,114.03551724137931,False
18018,144,Expedia,2026-07-09,104.85,Standard,114.03551724137931,False
18019,144,Expedia,2026-07-16,110.48,Deluxe,114.03551724137931,False
18020,144,Expedia,2026-07-23,106.56,Standard,114.03551724137931,False
18021,144,Expedia,2026-07-30,100.98,Suite,114.03551724137931,False
18022,144,Expedia,2026-08-06,107.84,Standard,114.03551724137931,False
18023,144,Expedia,2026-08-13,103.06,Standard,114.03551724137931,False
18024,144,Expedia,2026-08-20,103.68,Deluxe,114.03551724137931,False
18025,144,Expedia,2026-08-27,106.6,Deluxe,114.03551724137931,False
18026,144,Agoda,2026-01-01,95.86,Standard,114.03551724137931,False
18027,144,Agoda,2026-01-08,93.69,Standard,114.03551724137931,False
18028,144,Agoda,2026-01-15,93.61,Deluxe,114.03551724137931,False
18029,144,Agoda,2026-01-22,88.63,Deluxe,114.03551724137931,False
18030,144,Agoda,2026-01-29,95.84,Deluxe,114.03551724137931,False
18031,144,Agoda,2026-02-05,93.31,Deluxe,114.03551724137931,False
18032,144,Agoda,2026-02-12,102.16,Deluxe,114.03551724137931,False
18033,144,Agoda,2026-02-19,89.89,Standard,114.03551724137931,False
18034,144,Agoda,2026-02-26,88.94,Deluxe,114.03551724137931,False
18035,144,Agoda,2026-03-05,88.85,Standard,114.03551724137931,False
18036,144,Agoda,2026-03-12,100.35,Standard,114.03551724137931,False
18037,144,Agoda,2026-03-19,88.89,Deluxe,114.03551724137931,False
18038,144,Agoda,2026-03-26,89.91,Standard,114.03551724137931,False
18039,144,Agoda,2026-04-02,93.55,Deluxe,114.03551724137931,False
18041,144,Agoda,2026-04-16,90.35,Deluxe,114.03551724137931,False
18042,144,Agoda,2026-04-23,97.97,Standard,114.03551724137931,False
18043,144,Agoda,2026-04-30,97.33,Standard,114.03551724137931,False
18044,144,Agoda,2026-05-07,95.45,Standard,114.03551724137931,False
18045,144,Agoda,2026-05-14,91.1,Deluxe,114.03551724137931,False
18046,144,Agoda,2026-05-21,97.17,Standard,114.03551724137931,False
18047,144,Agoda,2026-05-28,77.37,Standard,114.03551724137931,False
18048,144,Agoda,2026-06-04,98.93,Standard,114.03551724137931,False
18049,144,Agoda,2026-06-11,96.6,Standard,114.03551724137931,False
18050,144,Agoda,2026-06-18,84.35,Deluxe,114.03551724137931,False
18051,144,Agoda,2026-06-25,93.38,Deluxe,114.03551724137931,False
18052,144,Agoda,2026-07-02,91.39,Deluxe,114.03551724137931,False
18053,144,Agoda,2026-07-09,95.1,Standard,114.03551724137931,False
18054,144,Agoda,2026-07-16,102.33,Standard,114.03551724137931,False
18055,144,Agoda,2026-07-23,96.77,Standard,114.03551724137931,False
18056,144,Agoda,2026-07-30,90.75,Deluxe,114.03551724137931,False
18057,144,Agoda,2026-08-06,97.22,Deluxe,114.03551724137931,False
18058,144,Agoda,2026-08-13,89.22,Standard,114.03551724137931,False
18059,144,Agoda,2026-08-20,94.47,Standard,114.03551724137931,False
18060,144,Agoda,2026-08-27,99.93,Standard,114.03551724137931,False
18061,144,Booking.com,2026-01-01,104.82,Suite,114.03551724137931,False
18062,144,Booking.com,2026-01-08,110.83,Standard,114.03551724137931,False
18063,144,Booking.com,2026-01-15,108.43,Standard,114.03551724137931,False
18064,144,Booking.com,2026-01-22,102.27,Standard,114.03551724137931,False
18065,144,Booking.com,2026-01-29,118.24,Deluxe,114.03551724137931,False
18066,144,Booking.com,2026-02-05,103.78,Standard,114.03551724137931,False
18067,144,Booking.com,2026-02-12,103.62,Deluxe,114.03551724137931,False
18068,144,Booking.com,2026-02-19,102.25,Standard,114.03551724137931,False
18069,144,Booking.com,2026-02-26,103.8,Suite,114.03551724137931,False
18070,144,Booking.com,2026-03-05,118.82,Standard,114.03551724137931,False
18071,144,Booking.com,2026-03-12,101.88,Deluxe,114.03551724137931,False
18072,144,Booking.com,2026-03-19,103.64,Deluxe,114.03551724137931,False
18073,144,Booking.com,2026-03-26,108.51,Standard,114.03551724137931,False
18074,144,Booking.com,2026-04-02,117.1,Standard,114.03551724137931,False
18075,144,Booking.com,2026-04-09,100.94,Standard,114.03551724137931,False
18076,144,Booking.com,2026-04-16,107.76,Deluxe,114.03551724137931,False
18077,144,Booking.com,2026-04-23,110.28,Suite,114.03551724137931,False
18078,144,Booking.com,2026-04-30,105.07,Standard,114.03551724137931,False
18079,144,Booking.com,2026-05-07,104.85,Standard,114.03551724137931,False
18080,144,Booking.com,2026-05-14,97.35,Standard,114.03551724137931,False
18081,144,Booking.com,2026-05-21,105.88,Deluxe,114.03551724137931,False
18082,144,Booking.com,2026-05-28,104.61,Deluxe,114.03551724137931,False
18083,144,Booking.com,2026-06-04,103.12,Deluxe,114.03551724137931,False
18084,144,Booking.com,2026-06-11,106.72,Standard,114.03551724137931,False
18085,144,Booking.com,2026-06-18,99.92,Deluxe,114.03551724137931,False
18086,144,Booking.com,2026-06-25,100.81,Standard,114.03551724137931,False
18087,144,Booking.com,2026-07-02,105.99,Suite,114.03551724137931,False
18088,144,Booking.com,2026-07-09,112.9,Standard,114.03551724137931,False
18089,144,Booking.com,2026-07-16,104.04,Deluxe,114.03551724137931,False
18090,144,Booking.com,2026-07-23,105.09,Deluxe,114.03551724137931,False
18091,144,Booking.com,2026-07-30,104.91,Deluxe,114.03551724137931,False
18092,144,Booking.com,2026-08-06,99.72,Deluxe,114.03551724137931,False
18093,144,Booking.com,2026-08-13,103.4,Standard,114.03551724137931,False
18094,144,Booking.com,2026-08-20,105.74,Standard,114.03551724137931,False
18095,144,Booking.com,2026-08-27,105.63,Standard,114.03551724137931,False
18096,145,Booking.com,2026-01-01,86.11,Deluxe,88.83992753623188,False
18097,145,Booking.com,2026-01-08,94.35,Standard,88.83992753623188,False
18098,145,Booking.com,2026-01-15,94.6,Standard,88.83992753623188,False
18099,145,Booking.com,2026-01-22,84.14,Standard,88.83992753623188,False
18100,145,Booking.com,2026-01-29,84.64,Standard,88.83992753623188,False
18101,145,Booking.com,2026-02-05,88.36,Standard,88.83992753623188,False
18102,145,Booking.com,2026-02-12,98.85,Standard,88.83992753623188,False
18103,145,Booking.com,2026-02-19,90.4,Deluxe,88.83992753623188,False
18104,145,Booking.com,2026-02-26,89.87,Standard,88.83992753623188,False
18105,145,Booking.com,2026-03-05,88.63,Standard,88.83992753623188,False
18106,145,Booking.com,2026-03-12,93.5,Standard,88.83992753623188,False
18107,145,Booking.com,2026-03-19,93.12,Deluxe,88.83992753623188,False
