offer_id,hotel_id,provider_name,date_scraped,price_eur,room_type
14730,121,Expedia,2026-07-23,116.49,Suite
14731,121,Expedia,2026-07-30,112.65,Deluxe
14732,121,Expedia,2026-08-06,112.29,Standard
14733,121,Expedia,2026-08-13,112.41,Deluxe
14734,121,Expedia,2026-08-20,116.49,Standard
14735,121,Expedia,2026-08-27,105.39,Standard
14736,122,Hotels.com,2026-01-01,132.7,Standard
14737,122,Hotels.com,2026-01-08,125.71,Deluxe
14738,122,Hotels.com,2026-01-15,128.38,Suite
14739,122,Hotels.com,2026-01-22,126.94,Deluxe
14740,122,Hotels.com,2026-01-29,117.27,Suite
14741,122,Hotels.com,2026-02-05,129.2,Standard
14742,122,Hotels.com,2026-02-12,120.67,Deluxe
14743,122,Hotels.com,2026-02-19,123.41,Standard
14744,122,Hotels.com,2026-02-26,132.84,Deluxe
14745,122,Hotels.com,2026-03-05,120.67,Deluxe
14746,122,Hotels.com,2026-03-12,123.12,Standard
14747,122,Hotels.com,2026-03-19,131.63,Standard
14748,122,Hotels.com,2026-03-26,124.69,Deluxe
14749,122,Hotels.com,2026-04-02,127.53,Suite
14750,122,Hotels.com,2026-04-09,118.26,Deluxe
14751,122,Hotels.com,2026-04-16,119.35,Standard
14752,122,Hotels.com,2026-04-23,120.05,Suite
14753,122,Hotels.com,2026-04-30,126.62,Deluxe
14754,122,Hotels.com,2026-05-07,127.46,Standard
14755,122,Hotels.com,2026-05-14,128.09,Standard
14756,122,Hotels.com,2026-05-21,134.19,Standard
14757,122,Hotels.com,2026-05-28,123.0,Deluxe
14758,122,Hotels.com,2026-06-04,117.1,Standard
14759,122,Hotels.com,2026-06-11,131.83,Standard
14760,122,Hotels.com,2026-06-18,128.42,Deluxe
14761,122,Hotels.com,2026-06-25,131.35,Standard
14762,122,Hotels.com,2026-07-02,112.43,Suite
14763,122,Hotels.com,2026-07-09,128.4,Standard
14764,122,Hotels.com,2026-07-16,123.61,Standard
14765,122,Hotels.com,2026-07-23,123.61,Standard
14766,122,Hotels.com,2026-07-30,122.31,Standard
14767,122,Hotels.com,2026-08-06,135.34,Deluxe
14768,122,Hotels.com,2026-08-13,141.08,Standard
14769,122,Hotels.com,2026-08-20,130.53,Standard
14770,122,Hotels.com,2026-08-27,125.42,Standard
14771,122,Expedia,2026-01-01,112.85,Deluxe
14772,122,Expedia,2026-01-08,118.08,Deluxe
14773,122,Expedia,2026-01-15,117.18,Deluxe
14774,122,Expedia,2026-01-22,112.13,Standard
14775,122,Expedia,2026-01-29,118.09,Deluxe
14776,122,Expedia,2026-02-05,115.55,Standard
14777,122,Expedia,2026-02-12,100.54,Deluxe
14778,122,Expedia,2026-02-19,118.68,Standard
14779,122,Expedia,2026-02-26,118.54,Standard
14780,122,Expedia,2026-03-05,108.74,Standard
14781,122,Expedia,2026-03-12,115.69,Suite
14782,122,Expedia,2026-03-19,112.41,Deluxe
14783,122,Expedia,2026-03-26,111.7,Standard
14784,122,Expedia,2026-04-02,121.58,Deluxe
14785,122,Expedia,2026-04-09,113.47,Deluxe
14786,122,Expedia,2026-04-16,110.91,Suite
14787,122,Expedia,2026-04-23,122.49,Deluxe
14788,122,Expedia,2026-04-30,105.19,Standard
14789,122,Expedia,2026-05-07,120.5,Suite
14790,122,Expedia,2026-05-14,112.81,Standard
14791,122,Expedia,2026-05-21,126.52,Standard
14792,122,Expedia,2026-05-28,110.22,Deluxe
14793,122,Expedia,2026-06-04,120.0,Standard
14794,122,Expedia,2026-06-11,122.72,Standard
14795,122,Expedia,2026-06-18,119.72,Standard
14796,122,Expedia,2026-06-25,119.14,Deluxe
14797,122,Expedia,2026-07-02,126.52,Standard
14798,122,Expedia,2026-07-09,113.72,Deluxe
14799,122,Expedia,2026-07-16,114.96,Deluxe
14800,122,Expedia,2026-07-23,126.66,Deluxe
14801,122,Expedia,2026-07-30,,Suite
14802,122,Expedia,2026-08-06,127.39,Standard
14803,122,Expedia,2026-08-13,113.76,Standard
14804,122,Expedia,2026-08-20,105.61,Standard
14805,122,Expedia,2026-08-27,122.72,Standard
14806,123,HRS,2026-01-01,160.67,Suite
14807,123,HRS,2026-01-08,160.62,Deluxe
14808,123,HRS,2026-01-15,159.51,Standard
14809,123,HRS,2026-01-22,163.71,Deluxe
14810,123,HRS,2026-01-29,155.72,Deluxe
14811,123,HRS,2026-02-05,168.39,Standard
14812,123,HRS,2026-02-12,140.89,Standard
14813,123,HRS,2026-02-19,162.44,Deluxe
14814,123,HRS,2026-02-26,167.84,Standard
14815,123,HRS,2026-03-05,151.94,Suite
14816,123,HRS,2026-03-12,153.74,Deluxe
14817,123,HRS,2026-03-19,168.59,Standard
14818,123,HRS,2026-03-26,162.37,Deluxe
14819,123,HRS,2026-04-02,162.98,Deluxe
14820,123,HRS,2026-04-09,155.29,Deluxe
14821,123,HRS,2026-04-16,154.64,Deluxe
14822,123,HRS,2026-04-23,155.32,Standard
14823,123,HRS,2026-04-30,154.45,Deluxe
14824,123,HRS,2026-05-07,155.44,Standard
14825,123,HRS,2026-05-14,161.46,Standard
14826,123,HRS,2026-05-21,154.17,Standard
14827,123,HRS,2026-05-28,148.34,Standard
14828,123,HRS,2026-06-04,167.35,Standard
14829,123,HRS,2026-06-11,151.87,Standard
14830,123,HRS,2026-06-18,153.73,Standard
14831,123,HRS,2026-06-25,145.9,Standard
14832,123,HRS,2026-07-02,159.18,Standard
14833,123,HRS,2026-07-09,151.62,Standard
14834,123,HRS,2026-07-16,148.06,Deluxe
14835,123,HRS,2026-07-23,164.51,Suite
14836,123,HRS,2026-07-30,171.16,Standard
14837,123,HRS,2026-08-06,152.71,Deluxe
14838,123,HRS,2026-08-13,162.48,Standard
14839,123,HRS,2026-08-20,159.79,Standard
14840,123,HRS,2026-08-27,158.26,Standard
14841,123,Expedia,2026-01-01,155.12,Deluxe
14842,123,Expedia,2026-01-08,144.26,Standard
14843,123,Expedia,2026-01-15,163.34,Standard
14844,123,Expedia,2026-01-22,154.85,Standard
14845,123,Expedia,2026-01-29,155.35,Deluxe
14846,123,Expedia,2026-02-05,149.94,Suite
14847,123,Expedia,2026-02-12,148.06,Standard
14848,123,Expedia,2026-02-19,159.45,Deluxe
14849,123,Expedia,2026-02-26,142.09,Standard
14850,123,Expedia,2026-03-05,139.68,Standard
14851,123,Expedia,2026-03-12,158.33,Standard
14852,123,Expedia,2026-03-19,151.24,Deluxe
14853,123,Expedia,2026-03-26,145.99,Standard
14854,123,Expedia,2026-04-02,159.42,Standard
14855,123,Expedia,2026-04-09,146.86,Standard
14856,123,Expedia,2026-04-16,152.06,Deluxe
14857,123,Expedia,2026-04-23,151.68,Standard
14858,123,Expedia,2026-04-30,140.09,Deluxe
14859,123,Expedia,2026-05-07,151.47,Suite
14860,123,Expedia,2026-05-14,158.14,Standard
14861,123,Expedia,2026-05-21,154.78,Standard
14862,123,Expedia,2026-05-28,159.9,Standard
14863,123,Expedia,2026-06-04,161.43,Suite
14864,123,Expedia,2026-06-11,145.61,Standard
14865,123,Expedia,2026-06-18,155.47,Deluxe
14866,123,Expedia,2026-06-25,138.01,Standard
14867,123,Expedia,2026-07-02,151.14,Standard
14868,123,Expedia,2026-07-09,164.88,Standard
14869,123,Expedia,2026-07-16,139.56,Standard
14870,123,Expedia,2026-07-23,163.15,Standard
14871,123,Expedia,2026-07-30,139.45,Deluxe
14872,123,Expedia,2026-08-06,155.28,Standard
14873,123,Expedia,2026-08-13,138.3,Standard
14874,123,Expedia,2026-08-20,160.06,Standard
14875,123,Expedia,2026-08-27,154.99,Standard
14876,123,Booking.com,2026-01-01,175.23,Standard
14877,123,Booking.com,2026-01-08,171.19,Standard
14878,123,Booking.com,2026-01-15,173.21,Standard
14879,123,Booking.com,2026-01-22,173.2,Deluxe
14880,123,Booking.com,2026-01-29,170.27,Standard
14881,123,Booking.com,2026-02-05,162.97,Standard
14882,123,Booking.com,2026-02-12,173.48,Deluxe
14883,123,Booking.com,2026-02-19,157.56,Standard
14884,123,Booking.com,2026-02-26,159.02,Deluxe
14885,123,Booking.com,2026-03-05,180.27,Standard
14886,123,Booking.com,2026-03-12,158.84,Standard
14887,123,Booking.com,2026-03-19,177.88,Standard
14888,123,Booking.com,2026-03-26,158.56,Suite
14889,123,Booking.com,2026-04-02,166.45,Deluxe
14890,123,Booking.com,2026-04-09,167.31,Deluxe
14891,123,Booking.com,2026-04-16,155.25,Standard
14892,123,Booking.com,2026-04-23,172.38,Standard
14893,123,Booking.com,2026-04-30,156.47,Deluxe
14894,123,Booking.com,2026-05-07,156.94,Deluxe
14895,123,Booking.com,2026-05-14,156.15,Deluxe
14896,123,Booking.com,2026-05-21,150.32,Standard
14897,123,Booking.com,2026-05-28,175.04,Standard
14898,123,Booking.com,2026-06-04,163.3,Deluxe
14899,123,Booking.com,2026-06-11,165.23,Standard
14900,123,Booking.com,2026-06-18,166.34,Deluxe
14901,123,Booking.com,2026-06-25,163.68,Standard
14902,123,Booking.com,2026-07-02,158.23,Standard
14903,123,Booking.com,2026-07-09,162.78,Deluxe
14904,123,Booking.com,2026-07-16,166.28,Deluxe
14905,123,Booking.com,2026-07-23,157.76,Standard
14906,123,Booking.com,2026-07-30,163.09,Standard
14907,123,Booking.com,2026-08-06,176.35,Deluxe
14908,123,Booking.com,2026-08-13,162.72,Deluxe
14909,123,Booking.com,2026-08-20,170.91,Standard
14910,123,Booking.com,2026-08-27,140.08,Standard
14911,123,Hotels.com,2026-01-01,176.05,Standard
14912,123,Hotels.com,2026-01-08,174.09,Suite
14913,123,Hotels.com,2026-01-15,180.29,Deluxe
14914,123,Hotels.com,2026-01-22,179.93,Standard
14915,123,Hotels.com,2026-01-29,172.37,Standard
14916,123,Hotels.com,2026-02-05,175.45,Suite
14917,123,Hotels.com,2026-02-12,167.37,Standard
14918,123,Hotels.com,2026-02-19,180.41,Standard
14919,123,Hotels.com,2026-02-26,176.68,Standard
14920,123,Hotels.com,2026-03-05,176.86,Standard
14921,123,Hotels.com,2026-03-12,174.66,Standard
14922,123,Hotels.com,2026-03-19,158.55,Standard
14923,123,Hotels.com,2026-03-26,179.68,Standard
14924,123,Hotels.com,2026-04-02,156.03,Standard
14925,123,Hotels.com,2026-04-09,154.4,Deluxe
14926,123,Hotels.com,2026-04-16,181.5,Standard
14927,123,Hotels.com,2026-04-23,168.44,Deluxe
14928,123,Hotels.com,2026-04-30,179.88,Deluxe
14929,123,Hotels.com,2026-05-07,180.66,Standard
14930,123,Hotels.com,2026-05-14,166.88,Suite
14931,123,Hotels.com,2026-05-21,169.77,Standard
14932,123,Hotels.com,2026-05-28,164.73,Standard
14933,123,Hotels.com,2026-06-04,163.66,Standard
14934,123,Hotels.com,2026-06-11,179.36,Standard
14935,123,Hotels.com,2026-06-18,175.81,Standard
14936,123,Hotels.com,2026-06-25,171.69,Standard
14937,123,Hotels.com,2026-07-02,162.49,Suite
14938,123,Hotels.com,2026-07-09,172.91,Standard
14939,123,Hotels.com,2026-07-16,157.26,Standard
14940,123,Hotels.com,2026-07-23,174.9,Deluxe
14941,123,Hotels.com,2026-07-30,178.68,Standard
14942,123,Hotels.com,2026-08-06,166.32,Deluxe
14943,123,Hotels.com,2026-08-13,158.06,Suite
14944,123,Hotels.com,2026-08-20,168.09,Standard
14945,123,Hotels.com,2026-08-27,169.31,Standard
14946,123,Agoda,2026-01-01,157.36,Standard
14947,123,Agoda,2026-01-08,146.37,Deluxe
14948,123,Agoda,2026-01-15,144.43,Standard
14949,123,Agoda,2026-01-22,141.97,Deluxe
14950,123,Agoda,2026-01-29,145.82,Deluxe
14951,123,Agoda,2026-02-05,147.72,Standard
14952,123,Agoda,2026-02-12,160.74,Standard
14953,123,Agoda,2026-02-19,146.22,Standard
14954,123,Agoda,2026-02-26,162.65,Standard
14955,123,Agoda,2026-03-05,160.84,Deluxe
14956,123,Agoda,2026-03-12,160.5,Deluxe
14957,123,Agoda,2026-03-19,155.69,Deluxe
14958,123,Agoda,2026-03-26,139.49,Deluxe
14959,123,Agoda,2026-04-02,159.5,Deluxe
14960,123,Agoda,2026-04-09,140.23,Standard
14961,123,Agoda,2026-04-16,143.73,Standard
14962,123,Agoda,2026-04-23,147.68,Standard
14963,123,Agoda,2026-04-30,146.46,Standard
14964,123,Agoda,2026-05-07,157.79,Standard
14965,123,Agoda,2026-05-14,156.73,Suite
14966,123,Agoda,2026-05-21,150.41,Standard
14967,123,Agoda,2026-05-28,155.57,Standard
14968,123,Agoda,2026-06-04,152.39,Deluxe
14969,123,Agoda,2026-06-11,151.17,Standard
14970,123,Agoda,2026-06-18,148.45,Suite
14971,123,Agoda,2026-06-25,145.45,Standard
14972,123,Agoda,2026-07-02,133.13,Standard
14973,123,Agoda,2026-07-09,157.57,Deluxe
14974,123,Agoda,2026-07-16,146.01,Deluxe
14975,123,Agoda,2026-07-23,146.65,Standard
14976,123,Agoda,2026-07-30,145.55,Deluxe
14977,123,Agoda,2026-08-06,153.27,Standard
14978,123,Agoda,2026-08-13,155.02,Standard
14979,123,Agoda,2026-08-20,146.99,Standard
14980,123,Agoda,2026-08-27,151.46,Standard
14981,124,Booking.com,2026-01-01,151.98,Suite
14982,124,Booking.com,2026-01-08,148.71,Deluxe
14983,124,Booking.com,2026-01-15,153.54,Standard
14984,124,Booking.com,2026-01-22,155.32,Deluxe
14985,124,Booking.com,2026-01-29,158.22,Standard
14986,124,Booking.com,2026-02-05,161.98,Standard
14987,124,Booking.com,2026-02-12,150.09,Deluxe
14988,124,Booking.com,2026-02-19,147.02,Standard
14989,124,Booking.com,2026-02-26,148.31,Deluxe
14990,124,Booking.com,2026-03-05,149.53,Deluxe
14991,124,Booking.com,2026-03-12,167.89,Standard
14992,124,Booking.com,2026-03-19,133.65,Deluxe
14993,124,Booking.com,2026-03-26,151.89,Standard
14994,124,Booking.com,2026-04-02,158.59,Standard
14995,124,Booking.com,2026-04-09,148.5,Suite
14996,124,Booking.com,2026-04-16,141.22,Standard
14997,124,Booking.com,2026-04-23,139.1,Standard
14998,124,Booking.com,2026-04-30,161.62,Standard
14999,124,Booking.com,2026-05-07,151.25,Deluxe
15000,124,Booking.com,2026-05-14,152.27,Deluxe
15001,124,Booking.com,2026-05-21,152.7,Standard
15002,124,Booking.com,2026-05-28,157.68,Standard
15003,124,Booking.com,2026-06-04,154.76,Standard
15004,124,Booking.com,2026-06-11,159.45,Suite
15005,124,Booking.com,2026-06-18,149.34,Deluxe
15006,124,Booking.com,2026-06-25,147.27,Deluxe
15007,124,Booking.com,2026-07-02,147.8,Standard
15008,124,Booking.com,2026-07-09,133.77,Deluxe
15009,124,Booking.com,2026-07-16,146.12,Standard
15010,124,Booking.com,2026-07-23,148.27,Suite
15011,124,Booking.com,2026-07-30,151.31,Standard
15012,124,Booking.com,2026-08-06,160.59,Standard
15013,124,Booking.com,2026-08-13,148.19,Standard
15014,124,Booking.com,2026-08-20,155.2,Standard
15015,124,Booking.com,2026-08-27,152.68,Standard
15016,124,Agoda,2026-01-01,135.46,Deluxe
15017,124,Agoda,2026-01-08,149.12,Standard
15018,124,Agoda,2026-01-15,148.33,Standard
15019,124,Agoda,2026-01-22,132.36,Standard
15020,124,Agoda,2026-01-29,131.98,Standard
15021,124,Agoda,2026-02-05,138.85,Deluxe
15022,124,Agoda,2026-02-12,150.37,Deluxe
15023,124,Agoda,2026-02-19,137.07,Standard
15024,124,Agoda,2026-02-26,155.45,Standard
15025,124,Agoda,2026-03-05,131.08,Deluxe
15026,124,Agoda,2026-03-12,135.22,Suite
15027,124,Agoda,2026-03-19,132.18,Deluxe
15028,124,Agoda,2026-03-26,140.63,Standard
15029,124,Agoda,2026-04-02,136.91,Standard
15030,124,Agoda,2026-04-09,149.6,Standard
15031,124,Agoda,2026-04-16,136.36,Standard
15032,124,Agoda,2026-04-23,145.71,Standard
15033,124,Agoda,2026-04-30,132.56,Deluxe
15034,124,Agoda,2026-05-07,138.12,Suite
15035,124,Agoda,2026-05-14,127.53,Standard
15036,124,Agoda,2026-05-21,150.51,Standard
15037,124,Agoda,2026-05-28,138.82,Standard
15038,124,Agoda,2026-06-04,145.66,Standard
15039,124,Agoda,2026-06-11,129.42,Deluxe
15040,124,Agoda,2026-06-18,130.56,Standard
15041,124,Agoda,2026-06-25,132.71,Standard
15042,124,Agoda,2026-07-02,135.73,Suite
15043,124,Agoda,2026-07-09,147.3,Standard
15044,124,Agoda,2026-07-16,136.65,Standard
15045,124,Agoda,2026-07-23,143.38,Suite
15046,124,Agoda,2026-07-30,152.42,Standard
15047,124,Agoda,2026-08-06,137.8,Deluxe
15048,124,Agoda,2026-08-13,130.07,Deluxe
15049,124,Agoda,2026-08-20,132.83,Deluxe
15050,124,Agoda,2026-08-27,144.06,Deluxe
15051,125,HRS,2026-01-01,174.96,Standard
15052,125,HRS,2026-01-08,158.44,Deluxe
15053,125,HRS,2026-01-15,183.06,Standard
15054,125,HRS,2026-01-22,185.61,Standard
15055,125,HRS,2026-01-29,180.89,Standard
15056,125,HRS,2026-02-05,163.26,Deluxe
15057,125,HRS,2026-02-12,165.05,Deluxe
15058,125,HRS,2026-02-19,170.0,Standard
15059,125,HRS,2026-02-26,159.35,Suite
15060,125,HRS,2026-03-05,174.2,Standard
15061,125,HRS,2026-03-12,168.27,Standard
15062,125,HRS,2026-03-19,173.92,Standard
15063,125,HRS,2026-03-26,161.75,Deluxe
15064,125,HRS,2026-04-02,167.6,Suite
15065,125,HRS,2026-04-09,155.54,Standard
15066,125,HRS,2026-04-16,160.97,Standard
15067,125,HRS,2026-04-23,162.5,Standard
15068,125,HRS,2026-04-30,170.36,Standard
15069,125,HRS,2026-05-07,173.29,Standard
15070,125,HRS,2026-05-14,156.72,Suite
15071,125,HRS,2026-05-21,176.24,Deluxe
15072,125,HRS,2026-05-28,169.26,Suite
15073,125,HRS,2026-06-04,171.11,Standard
15074,125,HRS,2026-06-11,173.21,Standard
15075,125,HRS,2026-06-18,158.11,Standard
15076,125,HRS,2026-06-25,176.07,Standard
15077,125,HRS,2026-07-02,160.43,Standard
15078,125,HRS,2026-07-09,164.64,Deluxe
15079,125,HRS,2026-07-16,163.32,Standard
15080,125,HRS,2026-07-23,183.1,Deluxe
15081,125,HRS,2026-07-30,158.4,Standard
15082,125,HRS,2026-08-06,180.93,Deluxe
15083,125,HRS,2026-08-13,178.13,Deluxe
15084,125,HRS,2026-08-20,155.03,Standard
15085,125,HRS,2026-08-27,160.2,Standard
15086,125,Expedia,2026-01-01,157.88,Standard
15087,125,Expedia,2026-01-08,163.55,Suite
15088,125,Expedia,2026-01-15,164.49,Standard
15089,125,Expedia,2026-01-22,163.98,Standard
15090,125,Expedia,2026-01-29,143.67,Standard
15091,125,Expedia,2026-02-05,170.72,Standard
15092,125,Expedia,2026-02-12,159.27,Standard
15093,125,Expedia,2026-02-19,171.93,Standard
15094,125,Expedia,2026-02-26,164.81,Deluxe
15095,125,Expedia,2026-03-05,158.63,Deluxe
15096,125,Expedia,2026-03-12,164.5,Deluxe
15097,125,Expedia,2026-03-19,159.0,Standard
15098,125,Expedia,2026-03-26,167.29,Standard
15099,125,Expedia,2026-04-02,142.52,Standard
15100,125,Expedia,2026-04-09,154.31,Standard
15101,125,Expedia,2026-04-16,150.88,Standard
15102,125,Expedia,2026-04-23,160.04,Deluxe
15103,125,Expedia,2026-04-30,163.66,Standard
15104,125,Expedia,2026-05-07,161.35,Deluxe
15105,125,Expedia,2026-05-14,162.28,Suite
15106,125,Expedia,2026-05-21,164.22,Suite
15107,125,Expedia,2026-05-28,158.01,Standard
15108,125,Expedia,2026-06-04,182.32,Standard
15109,125,Expedia,2026-06-11,162.94,Standard
15110,125,Expedia,2026-06-18,152.19,Standard
15111,125,Expedia,2026-06-25,161.58,Standard
15112,125,Expedia,2026-07-02,167.72,Deluxe
15113,125,Expedia,2026-07-09,168.98,Standard
15114,125,Expedia,2026-07-16,166.42,Deluxe
15115,125,Expedia,2026-07-23,163.46,Standard
15116,125,Expedia,2026-07-30,154.71,Standard
15117,125,Expedia,2026-08-06,165.05,Standard
15118,125,Expedia,2026-08-13,161.4,Standard
15119,125,Expedia,2026-08-20,156.6,Deluxe
15120,125,Expedia,2026-08-27,162.94,Standard
15121,125,Agoda,2026-01-01,183.88,Suite
15122,125,Agoda,2026-01-08,178.58,Suite
15123,125,Agoda,2026-01-15,179.38,Standard
15124,125,Agoda,2026-01-22,179.9,Standard
15125,125,Agoda,2026-01-29,177.15,Standard
15126,125,Agoda,2026-02-05,195.57,Standard
15127,125,Agoda,2026-02-12,173.41,Deluxe
15128,125,Agoda,2026-02-19,160.49,Standard
15129,125,Agoda,2026-02-26,165.94,Standard
15130,125,Agoda,2026-03-05,187.28,Standard
15131,125,Agoda,2026-03-12,168.66,Standard
15132,125,Agoda,2026-03-19,178.16,Standard
15133,125,Agoda,2026-03-26,169.84,Standard
15134,125,Agoda,2026-04-02,176.33,Deluxe
15135,125,Agoda,2026-04-09,169.86,Standard
15136,125,Agoda,2026-04-16,193.81,Standard
15137,125,Agoda,2026-04-23,185.88,Deluxe
15138,125,Agoda,2026-04-30,168.81,Standard
15139,125,Agoda,2026-05-07,166.39,Standard
15140,125,Agoda,2026-05-14,174.45,Standard
15141,125,Agoda,2026-05-21,175.53,Standard
15142,125,Agoda,2026-05-28,178.19,Standard
15143,125,Agoda,2026-06-04,188.62,Standard
15144,125,Agoda,2026-06-11,189.17,Standard
15145,125,Agoda,2026-06-18,185.63,Standard
15146,125,Agoda,2026-06-25,161.18,Standard
15147,125,Agoda,2026-07-02,192.23,Deluxe
15148,125,Agoda,2026-07-09,186.93,Standard
15149,125,Agoda,2026-07-16,183.18,Suite
15150,125,Agoda,2026-07-23,175.94,Standard
15151,125,Agoda,2026-07-30,182.39,Standard
15152,125,Agoda,2026-08-06,165.09,Suite
15153,125,Agoda,2026-08-13,181.99,Deluxe
15154,125,Agoda,2026-08-20,186.45,Standard
15155,125,Agoda,2026-08-27,180.65,Suite
15156,125,Hotels.com,2026-01-01,169.55,Standard
15157,125,Hotels.com,2026-01-08,172.9,Standard
15158,125,Hotels.com,2026-01-15,173.16,Deluxe
15159,125,Hotels.com,2026-01-22,169.37,Standard
15160,125,Hotels.com,2026-01-29,167.42,Deluxe
15161,125,Hotels.com,2026-02-05,158.88,Standard
15162,125,Hotels.com,2026-02-12,159.76,Standard
15163,125,Hotels.com,2026-02-19,179.23,Suite
15164,125,Hotels.com,2026-02-26,159.63,Standard
15165,125,Hotels.com,2026-03-05,160.46,Deluxe
15166,125,Hotels.com,2026-03-12,158.36,Deluxe
15167,125,Hotels.com,2026-03-19,174.0,Deluxe
15168,125,Hotels.com,2026-03-26,175.49,Deluxe
15169,125,Hotels.com,2026-04-02,169.09,Standard
15170,125,Hotels.com,2026-04-09,155.37,Standard
15171,125,Hotels.com,2026-04-16,168.29,Deluxe
15172,125,Hotels.com,2026-04-23,178.63,Standard
15173,125,Hotels.com,2026-04-30,162.24,Standard
15174,125,Hotels.com,2026-05-07,162.39,Standard
15175,125,Hotels.com,2026-05-14,162.74,Standard
15176,125,Hotels.com,2026-05-21,178.78,Deluxe
15177,125,Hotels.com,2026-05-28,173.51,Standard
15178,125,Hotels.com,2026-06-04,162.44,Standard
15179,125,Hotels.com,2026-06-11,171.51,Standard
15180,125,Hotels.com,2026-06-18,167.4,Deluxe
15181,125,Hotels.com,2026-06-25,172.23,Standard
15182,125,Hotels.com,2026-07-02,167.48,Deluxe
15183,125,Hotels.com,2026-07-09,168.18,Standard
15184,125,Hotels.com,2026-07-16,182.78,Standard
15185,125,Hotels.com,2026-07-23,167.15,Deluxe
15186,125,Hotels.com,2026-07-30,179.06,Standard
15187,125,Hotels.com,2026-08-06,164.21,Deluxe
15188,125,Hotels.com,2026-08-13,167.57,Deluxe
15189,125,Hotels.com,2026-08-20,176.61,Deluxe
15190,125,Hotels.com,2026-08-27,173.25,Standard
15191,125,Booking.com,2026-01-01,160.96,Standard
15192,125,Booking.com,2026-01-08,165.94,Deluxe
15193,125,Booking.com,2026-01-15,167.29,Suite
15194,125,Booking.com,2026-01-22,156.53,Standard
15195,125,Booking.com,2026-01-29,,Deluxe
15196,125,Booking.com,2026-02-05,174.44,Deluxe
15197,125,Booking.com,2026-02-12,180.41,Deluxe
15198,125,Booking.com,2026-02-19,167.1,Standard
15199,125,Booking.com,2026-02-26,159.04,Standard
15200,125,Booking.com,2026-03-05,172.91,Deluxe
15201,125,Booking.com,2026-03-12,155.08,Suite
15202,125,Booking.com,2026-03-19,155.65,Standard
15203,125,Booking.com,2026-03-26,175.12,Standard
15204,125,Booking.com,2026-04-02,179.43,Standard
15205,125,Booking.com,2026-04-09,158.11,Standard
15206,125,Booking.com,2026-04-16,156.34,Standard
15207,125,Booking.com,2026-04-23,162.47,Standard
15208,125,Booking.com,2026-04-30,154.33,Deluxe
15209,125,Booking.com,2026-05-07,151.24,Deluxe
15210,125,Booking.com,2026-05-14,151.5,Deluxe
15211,125,Booking.com,2026-05-21,165.16,Deluxe
15212,125,Booking.com,2026-05-28,161.97,Standard
15213,125,Booking.com,2026-06-04,171.4,Deluxe
15214,125,Booking.com,2026-06-11,175.16,Standard
15215,125,Booking.com,2026-06-18,166.73,Standard
15216,125,Booking.com,2026-06-25,154.34,Standard
15217,125,Booking.com,2026-07-02,146.98,Standard
15218,125,Booking.com,2026-07-09,159.62,Suite
15219,125,Booking.com,2026-07-16,158.58,Standard
15220,125,Booking.com,2026-07-23,154.71,Standard
15221,125,Booking.com,2026-07-30,166.47,Standard
15222,125,Booking.com,2026-08-06,167.12,Standard
15223,125,Booking.com,2026-08-13,164.87,Deluxe
15224,125,Booking.com,2026-08-20,179.99,Standard
15225,125,Booking.com,2026-08-27,151.78,Standard
15226,126,HRS,2026-01-01,149.86,Standard
15227,126,HRS,2026-01-08,159.39,Deluxe
15228,126,HRS,2026-01-15,154.09,Deluxe
15229,126,HRS,2026-01-22,149.41,Suite
15230,126,HRS,2026-01-29,146.55,Standard
15231,126,HRS,2026-02-05,157.37,Standard
15232,126,HRS,2026-02-12,150.06,Standard
15233,126,HRS,2026-02-19,157.18,Suite
15234,126,HRS,2026-02-26,157.72,Standard
15235,126,HRS,2026-03-05,141.57,Standard
15236,126,HRS,2026-03-12,151.59,Deluxe
15237,126,HRS,2026-03-19,157.44,Deluxe
15238,126,HRS,2026-03-26,154.17,Standard
15239,126,HRS,2026-04-02,172.93,Standard
15240,126,HRS,2026-04-09,179.67,Standard
15241,126,HRS,2026-04-16,156.76,Deluxe
15242,126,HRS,2026-04-23,153.86,Standard
15243,126,HRS,2026-04-30,160.75,Standard
15244,126,HRS,2026-05-07,145.57,Standard
15245,126,HRS,2026-05-14,163.97,Suite
15246,126,HRS,2026-05-21,157.69,Standard
15247,126,HRS,2026-05-28,163.58,Standard
15248,126,HRS,2026-06-04,164.04,Standard
15249,126,HRS,2026-06-11,159.4,Deluxe
15250,126,HRS,2026-06-18,,Deluxe
15251,126,HRS,2026-06-25,160.55,Deluxe
15252,126,HRS,2026-07-02,161.44,Standard
15253,126,HRS,2026-07-09,153.77,Suite
15254,126,HRS,2026-07-16,139.26,Standard
15255,126,HRS,2026-07-23,145.88,Deluxe
15256,126,HRS,2026-07-30,153.85,Standard
15257,126,HRS,2026-08-06,151.29,Suite
15258,126,HRS,2026-08-13,163.58,Deluxe
15259,126,HRS,2026-08-20,164.11,Suite
15260,126,HRS,2026-08-27,160.52,Standard
15261,126,Booking.com,2026-01-01,163.58,Suite
15262,126,Booking.com,2026-01-08,156.99,Standard
15263,126,Booking.com,2026-01-15,153.49,Standard
15264,126,Booking.com,2026-01-22,152.78,Standard
15265,126,Booking.com,2026-01-29,161.69,Standard
15266,126,Booking.com,2026-02-05,149.17,Suite
