session_id,session_date,device_type,traffic_source,city_searched,nights_searched,hotels_viewed,session_duration_sec
3777,2026-06-23,tablet,affiliate,Paris,3,22,11.8
3778,2026-03-17,desktop,affiliate,Hamburg,6,14,99.0
3779,2026-03-12,mobile,email,Amsterdam,1,5,139.2
3780,2026-02-08,mobile,direct,Paris,2,19,96.2
3781,2026-05-25,mobile,paid_search,Hamburg,6,20,38.7
3782,2026-05-19,mobile,paid_search,Munich,5,4,122.6
3783,2026-05-14,desktop,direct,Munich,4,13,176.0
3784,2026-08-14,mobile,paid_search,Paris,6,9,111.8
3785,2026-06-11,mobile,paid_search,Berlin,6,13,187.8
3786,2026-08-14,tablet,direct,Vienna,4,20,91.6
3787,2026-06-28,mobile,affiliate,Berlin,7,15,98.8
3788,2026-02-01,desktop,organic_search,Cologne,7,7,55.1
3789,2026-05-05,desktop,organic_search,Paris,3,13,141.2
3790,2026-08-24,mobile,organic_search,Munich,4,17,116.4
3791,2026-06-23,mobile,direct,Hamburg,2,21,83.3
3792,2026-01-29,desktop,email,Berlin,2,5,293.4
3793,2026-02-17,mobile,direct,Amsterdam,2,8,328.0
3794,2026-01-19,desktop,paid_search,Hamburg,1,9,91.2
3795,2026-06-17,desktop,paid_search,Cologne,6,5,251.1
3796,2026-04-16,mobile,organic_search,Barcelona,1,11,149.7
3797,2026-04-14,mobile,paid_search,Barcelona,2,17,204.7
3798,2026-08-25,desktop,direct,Vienna,3,16,16.8
3799,2026-08-16,mobile,direct,Barcelona,3,19,99.1
3800,2026-01-23,desktop,direct,Salzburg,6,10,78.0
3801,2026-07-27,mobile,email,Cologne,5,13,172.8
3802,2026-08-15,desktop,paid_search,Hamburg,1,23,76.7
3803,2026-01-01,desktop,organic_search,Frankfurt,4,17,147.0
3804,2026-08-10,desktop,paid_search,Berlin,6,12,247.6
3805,2026-07-04,desktop,affiliate,Vienna,2,13,78.9
3806,2026-03-10,mobile,email,Munich,1,8,40.7
3807,2026-05-26,desktop,email,Berlin,4,21,149.8
3808,2026-01-11,mobile,direct,Hamburg,4,11,119.4
3809,2026-06-22,tablet,affiliate,Berlin,4,18,44.5
3810,2026-03-25,desktop,paid_search,Munich,5,15,121.8
3811,2026-03-04,mobile,paid_search,Barcelona,5,24,141.7
3812,2026-07-12,mobile,direct,Rome,3,9,196.5
3813,2026-07-13,desktop,paid_search,Vienna,3,16,18.7
3814,2026-03-27,mobile,direct,Salzburg,6,18,79.5
3815,2026-02-04,mobile,paid_search,Vienna,6,17,67.2
3816,2026-06-29,mobile,affiliate,Zurich,2,23,71.2
3817,2026-08-06,desktop,affiliate,Zurich,2,14,173.6
3818,2026-08-01,mobile,email,Cologne,5,12,90.4
3819,2026-04-16,mobile,organic_search,Cologne,4,14,164.9
3820,2026-05-06,mobile,organic_search,Amsterdam,5,9,65.9
3821,2026-01-26,mobile,affiliate,Barcelona,6,4,153.0
3822,2026-03-21,mobile,email,Hamburg,3,22,156.2
3823,2026-06-19,mobile,organic_search,Berlin,2,12,22.4
3824,2026-07-05,mobile,paid_search,Berlin,1,19,252.8
3825,2026-04-04,desktop,organic_search,Munich,2,8,74.8
3826,2026-08-12,mobile,email,Frankfurt,7,6,33.4
3827,2026-03-03,mobile,paid_search,Paris,5,24,112.0
3828,2026-06-19,desktop,paid_search,Zurich,7,7,50.2
3829,2026-06-11,desktop,organic_search,Rome,4,22,135.4
3830,2026-05-24,mobile,organic_search,Rome,7,16,105.5
3831,2026-03-22,mobile,affiliate,Berlin,7,12,189.2
3832,2026-06-21,desktop,direct,Munich,3,10,113.0
3833,2026-02-22,mobile,organic_search,Salzburg,6,5,71.6
3834,2026-07-20,desktop,organic_search,Rome,1,10,107.6
3835,2026-05-26,mobile,direct,Amsterdam,3,11,51.7
3836,2026-04-10,mobile,email,Vienna,3,5,22.5
3837,2026-03-26,mobile,paid_search,Cologne,1,24,84.5
3838,2026-01-31,desktop,direct,Cologne,1,23,35.7
3839,2026-01-13,mobile,affiliate,Berlin,2,4,110.0
3840,2026-03-17,desktop,paid_search,Zurich,3,16,86.0
3841,2026-02-24,mobile,email,Zurich,3,22,109.6
3842,2026-06-16,mobile,paid_search,Salzburg,4,4,51.8
3843,2026-04-20,mobile,organic_search,Barcelona,1,5,54.9
3844,2026-02-07,desktop,email,Amsterdam,5,9,178.7
3845,2026-05-20,desktop,affiliate,Amsterdam,2,15,65.9
3846,2026-06-03,mobile,organic_search,Berlin,6,15,109.6
3847,2026-04-28,mobile,direct,Hamburg,6,22,64.4
3848,2026-06-08,tablet,direct,Rome,5,22,138.6
3849,2026-08-11,mobile,email,Salzburg,5,16,94.1
3850,2026-05-25,mobile,direct,Munich,3,4,226.6
3851,2026-03-24,mobile,email,Hamburg,1,6,189.9
3852,2026-06-01,mobile,direct,Paris,5,20,80.2
3853,2026-07-29,tablet,paid_search,Zurich,1,24,194.8
3854,2026-06-05,desktop,organic_search,Vienna,6,5,48.5
3855,2026-04-26,mobile,email,Vienna,3,21,177.7
3856,2026-01-28,desktop,affiliate,Zurich,4,11,156.9
3857,2026-06-14,desktop,organic_search,Salzburg,1,6,86.8
3858,2026-07-09,mobile,direct,Zurich,3,19,204.2
3859,2026-05-11,mobile,organic_search,Cologne,3,14,10.7
3860,2026-06-02,mobile,direct,Berlin,4,7,21.2
3861,2026-01-27,mobile,organic_search,Salzburg,2,17,182.7
3862,2026-08-23,mobile,affiliate,Salzburg,2,6,96.7
3863,2026-04-13,mobile,direct,Salzburg,4,15,107.4
3864,2026-08-02,mobile,direct,Paris,4,20,374.9
3865,2026-06-13,desktop,organic_search,Hamburg,4,10,304.0
3866,2026-06-24,mobile,organic_search,Amsterdam,3,6,98.9
3867,2026-03-08,desktop,paid_search,Berlin,5,20,66.5
3868,2026-03-05,desktop,organic_search,Cologne,1,5,131.4
3869,2026-03-21,desktop,paid_search,Zurich,3,9,85.4
3870,2026-03-07,mobile,affiliate,Vienna,7,3,115.4
3871,2026-06-19,mobile,paid_search,Hamburg,5,9,102.3
3872,2026-02-07,mobile,paid_search,Vienna,2,4,116.4
3873,2026-06-27,mobile,email,Salzburg,5,15,67.4
3874,2026-02-05,mobile,direct,Munich,6,5,112.7
3875,2026-05-10,mobile,paid_search,Berlin,3,4,125.9
3876,2026-03-12,desktop,direct,Hamburg,2,20,277.2
3877,2026-06-28,desktop,organic_search,Cologne,3,4,110.2
3878,2026-03-11,mobile,organic_search,Salzburg,6,11,46.0
3879,2026-07-23,desktop,organic_search,Berlin,5,24,78.7
3880,2026-07-31,mobile,paid_search,Frankfurt,5,12,198.0
3881,2026-05-04,desktop,affiliate,Cologne,2,12,161.2
3882,2026-01-06,mobile,affiliate,Zurich,1,18,17.9
3883,2026-06-18,mobile,organic_search,Amsterdam,1,15,52.4
3884,2026-06-15,mobile,email,Amsterdam,4,20,31.1
3885,2026-01-03,tablet,email,Zurich,1,24,58.9
3886,2026-05-17,mobile,organic_search,Salzburg,7,16,88.6
3887,2026-01-08,mobile,paid_search,Munich,3,24,83.6
3888,2026-03-01,mobile,paid_search,Zurich,4,5,231.8
3889,2026-05-26,desktop,organic_search,Munich,7,19,331.9
3890,2026-04-23,mobile,paid_search,Vienna,4,14,94.2
3891,2026-06-03,mobile,organic_search,Munich,4,15,57.8
3892,2026-04-11,mobile,paid_search,Cologne,1,21,66.1
3893,2026-03-13,mobile,paid_search,Rome,3,8,154.4
3894,2026-01-17,mobile,paid_search,Berlin,1,15,13.0
3895,2026-05-30,mobile,paid_search,Cologne,5,7,137.7
3896,2026-05-12,mobile,paid_search,Munich,4,20,88.0
3897,2026-01-25,mobile,organic_search,Paris,1,5,132.9
3898,2026-01-28,desktop,organic_search,Rome,7,7,30.7
3899,2026-07-06,mobile,paid_search,Salzburg,7,11,96.8
3900,2026-07-20,mobile,paid_search,Hamburg,1,14,72.1
3901,2026-03-27,mobile,organic_search,Paris,7,8,183.5
3902,2026-08-25,desktop,paid_search,Berlin,5,15,17.9
3903,2026-05-19,mobile,affiliate,Hamburg,5,21,50.1
3904,2026-05-13,mobile,direct,Salzburg,7,5,53.5
3905,2026-08-25,tablet,direct,Paris,1,23,66.4
3906,2026-05-29,mobile,email,Munich,7,18,49.3
3907,2026-05-06,tablet,direct,Paris,7,16,315.9
3908,2026-01-30,mobile,paid_search,Hamburg,6,15,90.2
3909,2026-05-08,mobile,email,Hamburg,1,17,148.2
3910,2026-03-21,desktop,paid_search,Paris,4,11,302.8
3911,2026-01-25,mobile,organic_search,Paris,1,14,129.3
3912,2026-05-10,mobile,organic_search,Munich,3,3,122.0
3913,2026-01-11,desktop,paid_search,Frankfurt,6,5,144.5
3914,2026-08-13,desktop,direct,Frankfurt,3,14,160.3
3915,2026-08-12,mobile,organic_search,Munich,6,21,73.2
3916,2026-06-25,desktop,paid_search,Paris,4,3,19.4
3917,2026-07-29,mobile,direct,Frankfurt,2,3,70.6
3918,2026-07-19,mobile,affiliate,Barcelona,3,13,192.0
3919,2026-07-16,mobile,paid_search,Berlin,5,17,370.1
3920,2026-01-31,tablet,paid_search,Frankfurt,6,21,208.5
3921,2026-08-29,mobile,direct,Zurich,7,6,127.7
3922,2026-02-26,desktop,organic_search,Hamburg,7,23,172.1
3923,2026-01-24,mobile,paid_search,Zurich,6,20,127.4
3924,2026-08-01,mobile,organic_search,Vienna,3,18,24.8
3925,2026-07-05,desktop,organic_search,Cologne,2,17,40.5
3926,2026-05-26,mobile,paid_search,Frankfurt,4,24,233.1
3927,2026-01-28,mobile,email,Cologne,3,8,95.6
3928,2026-03-19,mobile,paid_search,Cologne,5,23,102.2
3929,2026-06-03,mobile,paid_search,Berlin,7,20,69.8
3930,2026-06-20,mobile,paid_search,Salzburg,7,19,101.5
3931,2026-06-23,mobile,paid_search,Zurich,4,20,151.4
3932,2026-03-02,mobile,direct,Paris,4,3,144.1
3933,2026-06-17,desktop,affiliate,Cologne,7,13,123.9
3934,2026-01-27,mobile,paid_search,Vienna,5,17,103.2
3935,2026-03-06,tablet,email,Vienna,1,15,74.5
3936,2026-01-05,mobile,paid_search,Zurich,2,23,55.2
3937,2026-08-02,mobile,organic_search,Salzburg,1,5,154.6
3938,2026-03-31,mobile,organic_search,Vienna,1,23,60.9
3939,2026-05-17,mobile,direct,Barcelona,2,12,204.1
3940,2026-01-03,mobile,direct,Munich,4,12,101.6
3941,2026-08-10,mobile,direct,Zurich,2,17,156.5
3942,2026-04-07,desktop,email,Hamburg,5,20,154.3
3943,2026-04-18,mobile,organic_search,Paris,7,4,127.4
3944,2026-03-28,desktop,direct,Amsterdam,1,19,142.4
3945,2026-03-24,desktop,paid_search,Zurich,2,10,36.9
3946,2026-03-16,mobile,paid_search,Rome,5,17,250.7
3947,2026-08-06,mobile,paid_search,Frankfurt,6,12,344.8
3948,2026-01-20,desktop,direct,Munich,5,6,92.5
3949,2026-07-17,mobile,email,Rome,5,18,99.7
3950,2026-03-03,mobile,direct,Paris,7,18,138.3
3951,2026-01-21,mobile,direct,Salzburg,4,11,96.4
3952,2026-07-31,tablet,affiliate,Vienna,3,5,111.0
3953,2026-04-17,mobile,direct,Hamburg,4,23,89.8
3954,2026-08-07,mobile,organic_search,Hamburg,6,10,49.5
3955,2026-01-19,desktop,direct,Salzburg,5,20,116.4
3956,2026-01-18,desktop,organic_search,Hamburg,7,10,60.9
3957,2026-07-30,mobile,organic_search,Munich,3,14,117.1
3958,2026-03-03,mobile,affiliate,Cologne,5,21,42.8
3959,2026-04-26,desktop,organic_search,Frankfurt,6,18,27.3
3960,2026-02-09,mobile,email,Hamburg,4,17,214.5
3961,2026-03-05,mobile,direct,Berlin,2,9,266.3
3962,2026-05-20,desktop,direct,Cologne,7,5,42.4
3963,2026-01-18,desktop,paid_search,Berlin,2,13,29.0
3964,2026-07-06,mobile,direct,Barcelona,4,11,224.9
3965,2026-03-12,mobile,affiliate,Hamburg,5,15,278.4
3966,2026-08-09,mobile,direct,Berlin,2,13,550.3
3967,2026-03-30,desktop,paid_search,Zurich,3,9,60.5
3968,2026-06-24,tablet,email,Frankfurt,5,4,46.3
3969,2026-08-23,mobile,paid_search,Vienna,1,21,70.0
3970,2026-06-08,tablet,organic_search,Zurich,6,4,340.7
3971,2026-08-28,mobile,affiliate,Vienna,5,15,5.6
3972,2026-06-23,mobile,paid_search,Munich,6,15,130.5
3973,2026-04-23,mobile,organic_search,Salzburg,6,13,174.2
3974,2026-08-27,tablet,direct,Salzburg,6,5,201.4
3975,2026-08-10,mobile,affiliate,Hamburg,5,9,109.4
3976,2026-08-14,tablet,email,Amsterdam,4,13,164.3
3977,2026-07-13,desktop,organic_search,Amsterdam,4,22,52.8
3978,2026-01-24,desktop,direct,Amsterdam,5,24,50.8
3979,2026-07-06,mobile,organic_search,Salzburg,5,9,12.3
3980,2026-02-25,mobile,paid_search,Zurich,1,17,66.2
3981,2026-03-07,mobile,organic_search,Munich,4,5,48.5
3982,2026-07-08,mobile,organic_search,Munich,6,13,61.1
3983,2026-06-29,desktop,affiliate,Salzburg,5,4,94.6
3984,2026-01-19,mobile,paid_search,Barcelona,1,12,226.0
3985,2026-08-28,mobile,direct,Munich,3,21,144.7
3986,2026-06-16,mobile,paid_search,Zurich,6,5,41.6
3987,2026-07-23,mobile,organic_search,Amsterdam,6,10,59.4
3988,2026-08-07,mobile,direct,Paris,1,12,77.6
3989,2026-05-12,mobile,paid_search,Hamburg,7,17,81.2
3990,2026-03-22,mobile,organic_search,Barcelona,2,17,331.1
3991,2026-01-01,mobile,organic_search,Berlin,6,24,151.4
3992,2026-06-24,desktop,paid_search,Barcelona,6,16,49.1
3993,2026-04-02,mobile,email,Hamburg,5,8,37.1
3994,2026-04-12,desktop,paid_search,Vienna,1,20,190.6
3995,2026-06-08,desktop,paid_search,Vienna,2,16,309.3
3996,2026-04-11,mobile,organic_search,Paris,2,13,184.0
3997,2026-02-03,mobile,direct,Amsterdam,1,15,138.8
3998,2026-07-30,mobile,direct,Vienna,1,13,66.4
3999,2026-04-09,mobile,paid_search,Frankfurt,1,4,181.4
4000,2026-06-24,desktop,paid_search,Paris,4,3,247.6
4001,2026-06-21,mobile,organic_search,Frankfurt,4,10,44.1
4002,2026-03-02,tablet,affiliate,Rome,3,18,22.5
4003,2026-08-04,tablet,paid_search,Vienna,2,5,99.4
4004,2026-08-28,mobile,organic_search,Hamburg,2,12,110.1
4005,2026-06-19,desktop,direct,Rome,2,8,384.8
4006,2026-07-25,mobile,direct,Munich,4,19,130.6
4007,2026-05-28,mobile,organic_search,Barcelona,2,21,85.3
4008,2026-03-16,mobile,paid_search,Barcelona,4,21,239.9
4009,2026-02-24,mobile,paid_search,Paris,7,10,104.4
4010,2026-08-17,tablet,paid_search,Paris,7,20,23.6
4011,2026-06-12,desktop,email,Barcelona,2,3,172.9
4012,2026-04-28,mobile,direct,Berlin,4,9,247.1
4013,2026-07-22,desktop,email,Vienna,4,22,33.3
4014,2026-05-16,desktop,paid_search,Barcelona,2,14,91.4
4015,2026-04-16,desktop,email,Salzburg,7,23,63.3
4016,2026-01-15,desktop,organic_search,Salzburg,2,17,79.2
4017,2026-08-04,mobile,organic_search,Salzburg,1,14,103.4
4018,2026-01-18,desktop,paid_search,Hamburg,1,10,39.7
4019,2026-03-23,mobile,paid_search,Paris,2,10,119.0
4020,2026-05-26,mobile,organic_search,Hamburg,1,4,114.0
4021,2026-06-03,mobile,direct,Amsterdam,5,20,176.0
4022,2026-06-07,tablet,organic_search,Berlin,7,9,112.3
4023,2026-07-23,mobile,organic_search,Salzburg,6,5,148.8
4024,2026-05-04,mobile,paid_search,Paris,6,17,48.1
4025,2026-08-03,mobile,email,Zurich,6,16,335.3
4026,2026-05-22,mobile,organic_search,Barcelona,4,23,215.2
4027,2026-04-24,tablet,paid_search,Paris,5,6,87.2
4028,2026-04-04,mobile,direct,Zurich,6,20,76.0
4029,2026-04-22,mobile,organic_search,Hamburg,1,21,128.3
4030,2026-04-25,tablet,organic_search,Amsterdam,3,6,44.4
4031,2026-08-17,desktop,organic_search,Paris,2,19,115.7
4032,2026-02-10,desktop,affiliate,Amsterdam,5,14,59.9
4033,2026-04-23,desktop,organic_search,Frankfurt,4,22,28.7
4034,2026-01-31,mobile,direct,Hamburg,2,5,72.1
4035,2026-01-01,desktop,organic_search,Frankfurt,1,24,141.4
4036,2026-04-21,mobile,email,Amsterdam,6,15,100.1
4037,2026-04-28,mobile,direct,Hamburg,1,20,134.2
4038,2026-03-12,mobile,affiliate,Cologne,6,11,126.1
4039,2026-05-27,desktop,affiliate,Frankfurt,6,8,86.9
4040,2026-01-04,mobile,affiliate,Cologne,6,17,61.5
4041,2026-06-29,desktop,organic_search,Salzburg,6,16,186.6
4042,2026-04-11,desktop,direct,Amsterdam,6,21,88.2
4043,2026-01-20,mobile,direct,Hamburg,2,23,78.6
4044,2026-08-13,mobile,organic_search,Barcelona,3,12,31.7
4045,2026-05-20,mobile,organic_search,Hamburg,4,7,88.5
4046,2026-04-25,mobile,paid_search,Amsterdam,7,21,8.7
4047,2026-05-28,mobile,email,Cologne,7,7,221.6
4048,2026-05-14,mobile,email,Zurich,3,22,123.0
4049,2026-06-14,mobile,email,Berlin,5,19,217.7
4050,2026-06-25,mobile,organic_search,Hamburg,7,22,125.5
4051,2026-03-07,mobile,direct,Zurich,6,16,81.4
4052,2026-06-06,tablet,organic_search,Munich,4,10,212.9
4053,2026-07-05,mobile,affiliate,Hamburg,5,12,54.8
4054,2026-02-03,desktop,paid_search,Barcelona,7,19,153.1
4055,2026-07-11,desktop,direct,Rome,3,4,148.0
4056,2026-03-26,mobile,affiliate,Barcelona,5,3,78.2
4057,2026-02-03,desktop,paid_search,Frankfurt,6,19,119.4
4058,2026-06-21,mobile,paid_search,Salzburg,4,18,77.1
4059,2026-07-06,mobile,paid_search,Vienna,1,10,76.9
4060,2026-05-15,mobile,organic_search,Munich,1,17,58.5
4061,2026-05-30,mobile,direct,Paris,5,23,82.4
4062,2026-04-20,mobile,affiliate,Barcelona,1,14,87.6
4063,2026-04-16,mobile,email,Berlin,3,16,80.4
4064,2026-03-20,desktop,affiliate,Berlin,1,22,136.3
4065,2026-07-08,desktop,organic_search,Amsterdam,7,19,99.3
4066,2026-04-29,mobile,organic_search,Cologne,6,9,74.0
4067,2026-01-31,mobile,organic_search,Salzburg,5,6,70.7
4068,2026-02-28,mobile,direct,Vienna,7,3,158.8
4069,2026-03-28,mobile,direct,Zurich,2,17,126.7
4070,2026-06-30,mobile,direct,Barcelona,7,23,132.2
4071,2026-08-05,mobile,organic_search,Paris,6,24,111.2
4072,2026-02-10,mobile,direct,Hamburg,7,9,117.7
4073,2026-02-04,desktop,organic_search,Munich,3,7,235.2
4074,2026-05-06,mobile,organic_search,Cologne,2,22,119.6
4075,2026-08-13,desktop,direct,Amsterdam,6,19,34.5
4076,2026-03-11,mobile,email,Cologne,4,9,177.7
4077,2026-06-02,mobile,direct,Amsterdam,1,11,82.8
4078,2026-06-24,mobile,organic_search,Hamburg,7,6,65.6
4079,2026-01-02,desktop,paid_search,Vienna,3,5,266.1
4080,2026-03-30,tablet,affiliate,Munich,2,9,274.4
4081,2026-02-07,mobile,direct,Hamburg,4,22,15.8
4082,2026-08-28,mobile,email,Paris,4,15,92.4
4083,2026-01-13,desktop,paid_search,Hamburg,1,12,35.9
4084,2026-02-01,mobile,paid_search,Vienna,3,19,244.3
4085,2026-07-06,mobile,paid_search,Vienna,4,10,266.6
4086,2026-02-08,mobile,email,Amsterdam,3,7,417.2
4087,2026-03-03,mobile,affiliate,Amsterdam,7,20,170.6
4088,2026-05-15,mobile,paid_search,Salzburg,5,10,137.5
4089,2026-05-18,mobile,affiliate,Salzburg,1,3,120.8
4090,2026-08-30,desktop,direct,Barcelona,4,4,39.7
4091,2026-07-25,desktop,direct,Munich,4,15,78.9
4092,2026-07-22,mobile,affiliate,Hamburg,7,3,88.7
4093,2026-08-07,mobile,organic_search,Berlin,6,4,94.6
4094,2026-05-16,mobile,organic_search,Cologne,3,8,65.3
4095,2026-07-23,tablet,organic_search,Frankfurt,1,23,298.2
4096,2026-06-21,desktop,paid_search,Munich,5,9,15.6
4097,2026-05-02,tablet,email,Munich,1,22,86.0
4098,2026-08-15,mobile,organic_search,Vienna,2,13,100.7
4099,2026-02-04,desktop,paid_search,Munich,4,17,140.9
4100,2026-04-03,desktop,direct,Amsterdam,7,9,8.9
4101,2026-03-26,mobile,direct,Amsterdam,7,14,185.5
4102,2026-05-12,tablet,organic_search,Salzburg,1,9,167.6
4103,2026-03-23,mobile,organic_search,Vienna,5,20,222.0
4104,2026-04-13,tablet,organic_search,Rome,3,22,43.7
4105,2026-08-28,mobile,organic_search,Zurich,7,18,124.9
4106,2026-07-01,mobile,organic_search,Rome,7,5,15.4
4107,2026-07-15,mobile,paid_search,Frankfurt,7,12,40.0
4108,2026-03-27,mobile,direct,Salzburg,6,6,25.4
4109,2026-03-20,mobile,direct,Munich,4,6,83.9
4110,2026-05-05,mobile,direct,Vienna,1,3,80.5
4111,2026-04-10,mobile,organic_search,Berlin,1,21,81.6
4112,2026-06-07,mobile,paid_search,Frankfurt,4,16,116.9
4113,2026-03-07,mobile,organic_search,Berlin,1,18,35.0
4114,2026-02-04,desktop,direct,Hamburg,4,9,15.2
4115,2026-04-08,mobile,email,Rome,6,9,5.3
4116,2026-07-18,mobile,direct,Amsterdam,4,16,49.4
4117,2026-01-20,mobile,paid_search,Paris,5,12,86.8
4118,2026-01-21,mobile,paid_search,Paris,6,7,62.1
4119,2026-07-22,mobile,paid_search,Munich,2,19,99.9
4120,2026-04-03,desktop,email,Hamburg,4,18,297.6
4121,2026-05-09,desktop,direct,Paris,6,16,85.7
4122,2026-07-05,mobile,organic_search,Barcelona,4,7,123.2
4123,2026-05-27,mobile,direct,Cologne,2,23,105.5
4124,2026-08-24,mobile,organic_search,Cologne,3,22,200.2
4125,2026-02-17,desktop,paid_search,Zurich,4,3,87.5
4126,2026-07-20,desktop,paid_search,Salzburg,1,16,28.1
4127,2026-04-20,mobile,direct,Frankfurt,3,16,40.1
4128,2026-01-31,mobile,email,Frankfurt,4,18,202.4
4129,2026-04-22,tablet,organic_search,Zurich,5,11,64.6
4130,2026-05-02,mobile,direct,Paris,4,10,43.4
4131,2026-01-24,mobile,paid_search,Rome,5,9,96.8
4132,2026-04-27,mobile,direct,Amsterdam,6,22,192.1
4133,2026-01-08,mobile,organic_search,Rome,6,22,78.7
4134,2026-06-11,desktop,paid_search,Berlin,2,10,116.7
4135,2026-05-30,mobile,affiliate,Rome,2,12,380.8
4136,2026-01-30,mobile,organic_search,Frankfurt,7,18,207.4
4137,2026-05-19,tablet,direct,Cologne,3,12,117.8
4138,2026-03-06,mobile,direct,Rome,1,16,89.8
4139,2026-06-06,mobile,affiliate,Barcelona,2,9,242.3
4140,2026-02-27,desktop,paid_search,Berlin,2,16,470.3
4141,2026-08-05,tablet,email,Frankfurt,4,19,265.1
4142,2026-05-04,desktop,organic_search,Amsterdam,5,11,116.2
4143,2026-08-30,mobile,paid_search,Hamburg,1,12,50.8
4144,2026-01-20,desktop,paid_search,Hamburg,5,22,42.5
4145,2026-07-23,mobile,direct,Cologne,7,11,189.1
4146,2026-01-14,mobile,organic_search,Cologne,3,7,50.7
4147,2026-01-06,mobile,paid_search,Frankfurt,3,18,69.6
4148,2026-02-10,mobile,affiliate,Barcelona,7,14,100.4
4149,2026-03-16,mobile,direct,Salzburg,3,16,43.3
4150,2026-08-06,mobile,paid_search,Vienna,6,20,46.7
4151,2026-07-08,mobile,organic_search,Zurich,3,24,32.2
4152,2026-01-19,mobile,affiliate,Paris,1,11,145.2
4153,2026-08-07,desktop,direct,Frankfurt,3,9,133.2
4154,2026-02-27,desktop,affiliate,Vienna,7,6,163.8
4155,2026-08-09,mobile,paid_search,Barcelona,5,23,252.8
4156,2026-02-18,tablet,organic_search,Hamburg,6,17,47.6
4157,2026-06-12,mobile,direct,Berlin,7,14,26.0
4158,2026-06-01,mobile,direct,Zurich,4,21,80.8
4159,2026-07-24,desktop,email,Rome,4,3,117.1
4160,2026-05-31,mobile,organic_search,Zurich,6,24,5.6
4161,2026-02-08,desktop,direct,Amsterdam,6,18,220.6
4162,2026-08-30,desktop,organic_search,Hamburg,3,9,90.7
4163,2026-04-05,desktop,paid_search,Frankfurt,3,11,230.5
4164,2026-08-17,desktop,affiliate,Cologne,3,20,97.2
4165,2026-01-21,desktop,direct,Zurich,3,22,7.4
4166,2026-08-08,mobile,organic_search,Cologne,1,5,107.8
4167,2026-03-12,mobile,direct,Vienna,7,12,97.6
4168,2026-08-22,mobile,paid_search,Munich,4,14,17.3
4169,2026-07-07,mobile,paid_search,Munich,1,5,405.4
4170,2026-08-24,mobile,organic_search,Cologne,7,10,245.9
4171,2026-02-15,mobile,direct,Paris,4,17,203.0
4172,2026-06-28,mobile,direct,Munich,7,9,377.3
4173,2026-06-29,mobile,organic_search,Frankfurt,6,10,38.9
4174,2026-08-06,desktop,organic_search,Salzburg,6,6,125.5
4175,2026-07-05,mobile,paid_search,Rome,5,16,135.5
4176,2026-01-23,mobile,paid_search,Berlin,5,3,264.2
4177,2026-08-01,tablet,organic_search,Barcelona,1,9,36.3
4178,2026-03-07,mobile,email,Amsterdam,1,24,96.7
4179,2026-08-23,mobile,direct,Barcelona,1,10,196.1
4180,2026-07-06,desktop,organic_search,Zurich,5,19,272.3
4181,2026-06-30,mobile,email,Berlin,7,14,56.4
4182,2026-06-05,desktop,direct,Berlin,3,7,151.0
4183,2026-06-13,mobile,paid_search,Rome,3,14,119.2
4184,2026-05-17,tablet,email,Rome,5,13,68.3
4185,2026-07-09,desktop,paid_search,Vienna,4,24,38.1
4186,2026-08-12,desktop,paid_search,Frankfurt,6,24,234.8
4187,2026-02-15,mobile,organic_search,Rome,2,14,247.8
4188,2026-07-21,mobile,email,Barcelona,6,23,193.3
4189,2026-06-28,mobile,organic_search,Frankfurt,4,16,63.2
4190,2026-05-22,mobile,organic_search,Hamburg,2,5,102.1
4191,2026-08-09,desktop,email,Zurich,3,21,184.5
4192,2026-08-15,desktop,organic_search,Rome,6,19,62.9
4193,2026-04-20,mobile,affiliate,Cologne,6,3,23.9
4194,2026-01-17,desktop,paid_search,Munich,6,3,183.6
4195,2026-01-06,mobile,paid_search,Amsterdam,1,23,40.1
4196,2026-05-29,mobile,direct,Berlin,2,9,166.6
4197,2026-03-23,desktop,paid_search,Paris,5,10,19.2
4198,2026-02-24,desktop,organic_search,Frankfurt,7,15,126.8
4199,2026-01-24,mobile,organic_search,Cologne,7,21,414.3
4200,2026-03-06,desktop,paid_search,Paris,2,15,251.6
4201,2026-06-01,mobile,affiliate,Cologne,3,16,131.5
4202,2026-07-12,mobile,organic_search,Hamburg,6,4,220.2
4203,2026-07-22,desktop,affiliate,Amsterdam,6,21,62.6
4204,2026-06-09,mobile,paid_search,Salzburg,3,6,127.0
4205,2026-01-23,mobile,direct,Vienna,1,11,9.7
4206,2026-06-19,mobile,direct,Berlin,1,15,191.6
4207,2026-04-14,mobile,organic_search,Cologne,4,21,181.9
4208,2026-02-01,mobile,affiliate,Amsterdam,1,14,208.5
4209,2026-06-12,tablet,direct,Paris,3,23,148.6
4210,2026-08-20,desktop,email,Berlin,2,7,308.5
4211,2026-08-08,mobile,paid_search,Berlin,6,9,174.6
4212,2026-07-09,tablet,direct,Berlin,5,19,75.1
4213,2026-02-23,tablet,paid_search,Rome,7,16,174.3
4214,2026-05-01,mobile,organic_search,Salzburg,3,8,163.2
4215,2026-05-08,mobile,organic_search,Berlin,6,7,68.0
4216,2026-04-10,mobile,direct,Zurich,1,10,152.7
4217,2026-01-05,mobile,paid_search,Zurich,2,17,47.0
4218,2026-05-19,mobile,organic_search,Munich,6,19,57.2
