click_id,session_id,hotel_id,provider_name,list_position
1904,4940,195,Agoda,11
1905,4944,18,Hotels.com,1
1906,4945,186,Hotels.com,13
1907,4947,85,HRS,4
1908,4949,105,Agoda,8
1909,4950,1,Hotels.com,7
1910,4951,117,Expedia,18
1911,4958,145,Hotels.com,13
1912,4966,14,Booking.com,11
1913,4967,40,Expedia,2
1914,4974,70,Agoda,2
1915,4977,90,Booking.com,16
1916,4978,191,HRS,5
1917,4981,31,Expedia,10
1918,4982,167,Booking.com,16
1919,4987,23,Agoda,3
1920,4988,48,Hotels.com,7
1921,4994,156,Agoda,19
1922,4996,3,Agoda,17
1923,5001,35,Expedia,5
1924,5004,130,Hotels.com,13
1925,5006,145,Agoda,4
1926,5008,101,Hotels.com,4
1927,5009,122,Expedia,19
1928,5010,20,Hotels.com,6
1929,5015,153,HRS,2
1930,5022,189,HRS,18
1931,5025,30,Hotels.com,15
1932,5026,15,Booking.com,18
1933,5027,210,Expedia,15
1934,5030,82,Hotels.com,9
1935,5033,211,Expedia,3
1936,5035,52,Hotels.com,13
1937,5037,56,HRS,9
1938,5039,160,Booking.com,8
1939,5040,118,Expedia,11
1940,5041,97,Agoda,17
1941,5043,29,Hotels.com,7
1942,5045,75,Booking.com,8
1943,5046,3,Booking.com,13
1944,5047,3,Hotels.com,4
1945,5051,77,HRS,15
1946,5055,133,Expedia,12
1947,5058,6,HRS,18
1948,5061,219,Booking.com,5
1949,5062,205,Expedia,6
1950,5063,47,Hotels.com,16
1951,5066,148,Expedia,19
1952,5072,60,Booking.com,17
1953,5075,99,Expedia,14
1954,5077,43,HRS,12
1955,5078,101,Booking.com,18
1956,5082,43,Expedia,17
1957,5084,209,Booking.com,16
1958,5085,165,Expedia,17
1959,5087,153,Expedia,12
1960,5089,198,Expedia,8
1961,5091,46,Booking.com,2
1962,5092,74,Hotels.com,6
1963,5099,196,Agoda,13
1964,5111,84,Agoda,7
1965,5114,188,Agoda,13
1966,5116,24,Booking.com,2
1967,5118,143,HRS,15
1968,5120,66,Expedia,16
1969,5121,48,Expedia,4
1970,5122,216,Booking.com,9
1971,5125,16,Hotels.com,9
1972,5127,189,Hotels.com,7
1973,5129,53,Expedia,5
1974,5135,178,Hotels.com,10
1975,5139,158,HRS,5
1976,5140,56,HRS,16
1977,5143,138,Agoda,4
1978,5144,117,Hotels.com,13
1979,5146,141,Agoda,15
1980,5150,157,Expedia,14
1981,5153,219,Expedia,7
1982,5157,68,Booking.com,3
1983,5158,29,Expedia,6
1984,5159,93,HRS,13
1985,5164,149,Booking.com,10
1986,5165,57,Expedia,19
1987,5167,158,Expedia,17
1988,5170,206,Expedia,19
1989,5172,158,Expedia,18
1990,5175,215,Expedia,7
1991,5180,104,HRS,8
1992,5181,95,HRS,17
1993,5182,152,Booking.com,5
1994,5185,187,Booking.com,3
1995,5186,38,Expedia,12
1996,5187,159,Booking.com,6
1997,5189,158,Agoda,14
1998,5190,64,HRS,18
1999,5191,18,HRS,7
2000,5197,97,Expedia,19
2001,5204,173,Booking.com,7
2002,5205,11,HRS,2
2003,5206,39,Expedia,11
2004,5208,163,Agoda,9
2005,5212,78,HRS,18
2006,5214,169,Hotels.com,5
2007,5215,216,HRS,2
2008,5217,91,Booking.com,12
2009,5220,163,Expedia,12
2010,5225,212,Hotels.com,8
2011,5226,212,Hotels.com,16
2012,5230,28,Expedia,8
2013,5232,14,Expedia,16
2014,5234,182,Hotels.com,12
2015,5238,74,Expedia,16
2016,5239,213,Hotels.com,3
2017,5241,177,Agoda,19
2018,5242,63,HRS,3
2019,5243,171,Expedia,4
2020,5249,19,Expedia,6
2021,5259,23,Booking.com,11
2022,5263,135,Hotels.com,11
2023,5265,197,Agoda,4
2024,5268,52,Agoda,14
2025,5272,73,Expedia,7
2026,5274,2,Expedia,11
2027,5277,91,Expedia,1
2028,5280,105,Booking.com,17
2029,5281,159,Expedia,11
2030,5282,22,HRS,5
2031,5283,104,Hotels.com,9
2032,5287,204,HRS,16
2033,5292,118,Booking.com,11
2034,5293,14,Expedia,2
2035,5294,6,HRS,14
2036,5296,4,Hotels.com,4
2037,5301,147,HRS,1
2038,5305,29,Agoda,7
2039,5308,90,Agoda,18
2040,5311,54,HRS,18
2041,5315,78,HRS,12
2042,5321,187,Agoda,19
2043,5325,158,Booking.com,12
2044,5326,117,Agoda,19
2045,5327,129,HRS,14
2046,5328,171,Agoda,17
2047,5329,57,Agoda,16
2048,5330,181,Agoda,8
2049,5331,90,Agoda,10
2050,5334,193,Agoda,4
2051,5337,23,Expedia,17
2052,5339,17,Expedia,17
2053,5346,28,Agoda,3
2054,5350,31,Expedia,9
2055,5353,153,Agoda,19
2056,5355,19,Agoda,8
2057,5356,53,Agoda,9
2058,5358,204,Booking.com,14
2059,5362,103,Hotels.com,8
2060,5363,118,Booking.com,11
2061,5364,104,HRS,18
2062,5368,182,Expedia,10
2063,5369,32,HRS,5
2064,5375,2,Booking.com,18
2065,5378,171,Hotels.com,5
2066,5384,38,HRS,13
2067,5386,45,Booking.com,7
2068,5387,120,HRS,4
2069,5388,136,Booking.com,18
2070,5389,154,Hotels.com,7
2071,5390,158,Booking.com,16
2072,5392,167,HRS,18
2073,5394,186,Agoda,12
2074,5395,211,HRS,6
2075,5396,212,Agoda,15
2076,5397,49,Agoda,13
2077,5398,176,Booking.com,14
2078,5399,212,HRS,3
2079,5404,173,Agoda,7
2080,5410,154,Agoda,14
2081,5411,80,Hotels.com,2
2082,5412,11,Expedia,14
2083,5413,128,Booking.com,11
2084,5416,168,Expedia,5
2085,5419,125,Expedia,5
2086,5422,71,HRS,9
2087,5423,110,Agoda,4
2088,5425,122,HRS,5
2089,5427,118,Agoda,16
2090,5428,47,Expedia,15
2091,5429,21,Booking.com,17
2092,5430,182,Expedia,4
2093,5431,115,Hotels.com,18
2094,5437,164,Hotels.com,7
2095,5438,56,Agoda,12
2096,5439,24,HRS,8
2097,5440,109,Hotels.com,11
2098,5445,163,Hotels.com,19
2099,5451,193,Booking.com,14
2100,5452,150,Expedia,1
2101,5459,89,HRS,7
2102,5462,209,Expedia,13
2103,5464,140,HRS,15
2104,5473,118,Hotels.com,18
2105,5476,131,HRS,4
2106,5482,97,HRS,1
2107,5484,155,HRS,7
2108,5488,174,Hotels.com,16
2109,5492,99,HRS,13
2110,5497,136,Hotels.com,4
2111,5501,143,Agoda,14
2112,5505,106,Expedia,14
2113,5507,67,Booking.com,4
2114,5511,197,HRS,17
2115,5514,113,Booking.com,8
2116,5515,128,Booking.com,16
2117,5523,58,Agoda,15
2118,5524,24,Booking.com,1
2119,5526,161,Agoda,13
2120,5534,201,Booking.com,5
2121,5540,101,Expedia,15
2122,5544,39,HRS,17
2123,5547,43,HRS,11
2124,5549,58,Hotels.com,7
2125,5553,101,Agoda,1
2126,5554,34,Hotels.com,19
2127,5560,143,Agoda,3
2128,5561,142,HRS,1
2129,5563,189,Hotels.com,13
2130,5567,16,Booking.com,8
2131,5572,165,Expedia,3
2132,5573,35,Agoda,10
2133,5577,92,Expedia,18
2134,5578,157,Booking.com,5
2135,5580,27,Expedia,1
2136,5582,50,Hotels.com,8
2137,5583,129,HRS,5
2138,5584,198,Hotels.com,8
2139,5585,188,Hotels.com,8
2140,5590,163,Agoda,3
2141,5593,122,Booking.com,11
2142,5594,187,Agoda,5
2143,5595,128,Hotels.com,12
2144,5598,83,Agoda,10
2145,5599,122,Agoda,3
2146,5600,113,Booking.com,17
2147,5602,199,Expedia,16
2148,5604,178,Agoda,14
2149,5606,165,Expedia,11
2150,5608,173,HRS,2
2151,5611,63,Agoda,15
2152,5612,78,Booking.com,3
2153,5613,151,Booking.com,8
2154,5616,75,Agoda,2
2155,5618,143,HRS,17
2156,5619,199,HRS,7
2157,5622,14,Booking.com,16
2158,5625,161,Hotels.com,17
2159,5630,151,Booking.com,16
2160,5631,168,HRS,17
2161,5632,200,Booking.com,13
2162,5634,22,Hotels.com,1
2163,5639,137,Hotels.com,7
2164,5642,105,Expedia,11
2165,5647,94,Expedia,8
2166,5650,103,Booking.com,15
2167,5652,25,Hotels.com,7
2168,5654,92,Expedia,5
2169,5656,184,Hotels.com,14
2170,5662,172,Hotels.com,11
2171,5665,35,HRS,8
2172,5671,55,Booking.com,11
2173,5676,173,Agoda,18
2174,5678,58,Agoda,18
2175,5679,113,Expedia,4
2176,5680,80,Agoda,13
2177,5689,127,HRS,19
2178,5690,31,Hotels.com,9
2179,5698,96,Hotels.com,1
2180,5700,60,HRS,12
2181,5702,40,Expedia,1
2182,5705,41,Booking.com,10
2183,5708,113,Booking.com,5
2184,5711,217,HRS,16
2185,5712,46,Expedia,12
2186,5714,22,Expedia,17
2187,5717,3,Agoda,16
2188,5719,158,HRS,13
2189,5722,143,Expedia,18
2190,5723,4,Expedia,5
2191,5724,194,Booking.com,5
2192,5726,4,Agoda,19
2193,5727,11,Booking.com,15
2194,5728,4,HRS,15
2195,5729,69,HRS,4
2196,5730,105,Expedia,12
2197,5733,211,Booking.com,2
2198,5735,144,Booking.com,10
2199,5737,29,Hotels.com,12
2200,5743,115,Agoda,15
2201,5744,113,Expedia,4
2202,5747,129,Booking.com,4
2203,5748,73,HRS,9
2204,5749,136,HRS,17
2205,5765,156,Booking.com,11
2206,5768,81,Agoda,18
2207,5769,125,HRS,16
2208,5771,85,HRS,17
2209,5773,91,Booking.com,12
2210,5778,3,HRS,3
2211,5780,56,Agoda,13
2212,5781,129,HRS,13
2213,5786,22,HRS,4
2214,5789,91,Hotels.com,13
2215,5792,115,HRS,7
2216,5793,121,HRS,5
2217,5794,50,Booking.com,14
2218,5801,108,HRS,5
2219,5802,108,Booking.com,8
2220,5805,209,Expedia,2
2221,5814,35,HRS,6
2222,5818,173,Hotels.com,15
2223,5827,162,Agoda,15
2224,5839,34,HRS,10
2225,5842,103,Booking.com,7
2226,5843,84,Expedia,6
2227,5847,97,Expedia,15
2228,5850,145,Expedia,2
2229,5855,95,HRS,12
2230,5858,153,Expedia,9
2231,5866,187,HRS,7
2232,5869,168,Booking.com,11
2233,5870,145,Agoda,9
2234,5872,188,Booking.com,9
2235,5875,100,Expedia,4
2236,5877,6,Agoda,7
2237,5882,69,Hotels.com,13
2238,5886,34,Expedia,15
2239,5893,60,HRS,10
2240,5894,161,Agoda,13
2241,5896,19,Hotels.com,8
2242,5902,167,Booking.com,9
2243,5905,173,HRS,18
2244,5910,88,HRS,1
2245,5911,170,HRS,5
2246,5912,166,Booking.com,14
2247,5915,29,Hotels.com,10
2248,5916,115,HRS,10
2249,5918,95,Booking.com,19
2250,5920,134,Hotels.com,10
2251,5921,199,Hotels.com,4
2252,5922,218,Expedia,1
2253,5926,103,Hotels.com,14
2254,5929,217,Agoda,15
2255,5934,22,HRS,11
2256,5935,76,HRS,14
2257,5937,14,HRS,6
2258,5939,178,Booking.com,2
2259,5943,209,HRS,13
2260,5944,218,HRS,18
2261,5945,31,Hotels.com,17
2262,5946,147,HRS,16
2263,5947,18,Booking.com,9
2264,5949,204,HRS,9
2265,5951,204,Hotels.com,11
2266,5953,188,HRS,17
2267,5957,220,Agoda,2
2268,5961,99,Expedia,3
2269,5962,15,HRS,13
2270,5963,71,Agoda,2
2271,5965,184,Expedia,3
2272,5966,53,Agoda,3
2273,5978,41,Booking.com,6
2274,5982,124,Agoda,7
2275,5983,184,Booking.com,15
2276,5984,218,Expedia,3
2277,5986,160,Booking.com,5
2278,5989,100,HRS,1
2279,5990,32,Booking.com,1
2280,5995,59,Hotels.com,14
2281,5996,209,Expedia,11
2282,5999,173,Expedia,10
2283,6001,23,Agoda,14
2284,6005,157,Booking.com,9
2285,6006,149,HRS,19
2286,6007,4,Booking.com,10
2287,6010,171,Expedia,3
2288,6013,37,Agoda,19
2289,6015,43,Agoda,10
2290,6016,116,Booking.com,3
2291,6017,203,HRS,15
2292,6018,11,Expedia,2
2293,6019,75,Agoda,9
2294,6022,20,Agoda,11
2295,6025,89,Booking.com,8
2296,6026,173,Hotels.com,5
2297,6029,183,HRS,18
2298,6031,114,Agoda,8
2299,6032,108,Hotels.com,3
2300,6034,35,Expedia,1
2301,6035,118,Expedia,1
2302,6040,31,Booking.com,4
2303,6046,60,Agoda,11
2304,6049,100,Expedia,17
2305,6050,176,HRS,9
2306,6056,80,Hotels.com,17
2307,6057,116,Booking.com,16
2308,6062,100,Hotels.com,10
2309,6063,9,Agoda,10
2310,6064,95,Agoda,5
2311,6065,169,Agoda,19
2312,6066,61,HRS,10
2313,6067,171,Hotels.com,18
2314,6071,10,HRS,9
2315,6072,42,HRS,14
2316,6074,184,HRS,17
2317,6075,145,Hotels.com,11
2318,6076,172,Booking.com,5
2319,6081,6,Expedia,10
2320,6083,84,HRS,8
2321,6092,123,Expedia,19
2322,6093,181,Booking.com,4
2323,6099,94,Booking.com,12
2324,6105,101,Expedia,6
2325,6107,183,Booking.com,9
2326,6108,28,HRS,8
2327,6111,74,Booking.com,18
2328,6112,197,Booking.com,9
2329,6115,169,Hotels.com,15
2330,6118,190,Agoda,13
2331,6121,131,HRS,3
2332,6122,107,Hotels.com,4
2333,6123,191,HRS,8
2334,6124,153,Hotels.com,15
2335,6127,199,Hotels.com,8
2336,6128,202,HRS,11
2337,6130,79,Expedia,6
2338,6131,122,HRS,4
2339,6135,151,Expedia,8
2340,6137,152,Hotels.com,4
2341,6140,74,Expedia,7
2342,6141,43,Expedia,10
2343,6144,209,Agoda,5
2344,6145,158,HRS,5
2345,6149,65,Hotels.com,17
2346,6153,77,Booking.com,15
2347,6156,211,Booking.com,19
2348,6159,21,HRS,17
2349,6161,78,Agoda,9
2350,6165,212,Agoda,10
2351,6166,122,Hotels.com,16
2352,6167,203,Agoda,12
2353,6168,212,Hotels.com,10
2354,6173,47,Booking.com,17
2355,6174,173,Booking.com,15
2356,6177,200,Expedia,19
2357,6178,185,Agoda,11
2358,6179,131,Agoda,4
2359,6180,59,Hotels.com,2
2360,6182,142,Expedia,9
2361,6183,162,Expedia,14
2362,6186,193,Expedia,12
2363,6188,200,Agoda,12
2364,6189,65,Hotels.com,4
2365,6192,44,Booking.com,7
2366,6193,1,HRS,7
2367,6194,157,Agoda,6
2368,6198,187,Agoda,12
2369,6204,219,Hotels.com,9
2370,6207,67,Agoda,10
2371,6211,61,HRS,11
2372,6212,140,Booking.com,15
2373,6215,194,Expedia,5
2374,6216,162,Agoda,7
2375,6217,86,Hotels.com,17
2376,6221,51,Booking.com,1
2377,6222,154,Expedia,8
2378,6225,155,Agoda,3
2379,6227,208,Booking.com,10
2380,6234,4,Agoda,5
2381,6236,119,Agoda,6
2382,6238,203,Booking.com,4
2383,6239,32,Booking.com,15
2384,6243,115,Agoda,19
2385,6244,114,Booking.com,3
2386,6247,3,Agoda,7
2387,6251,56,HRS,10
2388,6260,111,Booking.com,2
2389,6263,5,Hotels.com,7
2390,6264,163,Hotels.com,11
2391,6265,90,Agoda,15
2392,6266,43,Agoda,3
2393,6267,154,Agoda,9
2394,6269,56,HRS,5
2395,6270,16,HRS,2
2396,6273,97,Agoda,7
2397,6275,104,Hotels.com,11
2398,6277,220,HRS,17
2399,6278,136,Booking.com,12
2400,6279,173,Expedia,7
2401,6282,31,Hotels.com,18
2402,6284,215,HRS,9
2403,6285,182,Agoda,19
2404,6288,16,Agoda,11
2405,6293,118,Booking.com,9
2406,6294,136,HRS,2
2407,6298,21,Agoda,5
2408,6299,175,Hotels.com,10
2409,6300,33,Booking.com,15
2410,6301,211,Hotels.com,7
2411,6302,173,Hotels.com,15
2412,6307,158,Booking.com,3
2413,6308,108,Expedia,5
2414,6309,152,HRS,2
2415,6310,60,HRS,11
2416,6313,132,Booking.com,12
2417,6314,82,Booking.com,18
2418,6318,139,Expedia,11
2419,6322,129,Hotels.com,17
2420,6325,190,HRS,8
2421,6329,68,Booking.com,17
2422,6330,7,Hotels.com,9
2423,6331,112,Agoda,3
2424,6334,51,Expedia,14
2425,6336,111,Hotels.com,13
2426,6339,137,Booking.com,15
2427,6341,28,Booking.com,15
2428,6347,126,Expedia,13
2429,6349,84,Expedia,4
2430,6351,62,Booking.com,11
2431,6357,56,Booking.com,7
2432,6360,161,Hotels.com,16
2433,6371,123,Booking.com,9
2434,6376,186,Booking.com,6
2435,6377,135,HRS,7
2436,6381,162,Booking.com,2
2437,6382,31,Expedia,8
2438,6384,159,Expedia,6
2439,6391,7,Hotels.com,12
2440,6397,140,Booking.com,3
2441,6398,52,HRS,14
2442,6399,55,Agoda,15
2443,6400,56,Hotels.com,15
2444,6401,30,Booking.com,17
2445,6402,94,Expedia,4
2446,6409,178,Hotels.com,14
2447,6410,130,Booking.com,16
2448,6411,142,Agoda,12
2449,6412,203,Expedia,19
2450,6415,79,Booking.com,12
2451,6416,184,Agoda,3
2452,6421,37,Expedia,6
2453,6426,83,Agoda,16
2454,6427,51,Expedia,7
2455,6428,95,Agoda,17
2456,6429,180,Agoda,15
2457,6432,17,Expedia,6
2458,6433,210,Booking.com,9
2459,6437,64,HRS,8
2460,6438,97,HRS,9
2461,6443,185,Agoda,2
2462,6450,205,Booking.com,12
2463,6454,92,Hotels.com,4
2464,6457,43,Booking.com,3
2465,6459,187,Expedia,12
2466,6460,202,Hotels.com,15
2467,6463,166,HRS,3
2468,6471,61,Expedia,8
2469,6472,149,Expedia,4
2470,6483,211,Hotels.com,5
2471,6485,2,Expedia,18
2472,6492,88,HRS,2
2473,6493,13,Hotels.com,14
2474,6496,83,HRS,2
2475,6498,166,Expedia,17
2476,6505,68,Hotels.com,6
2477,6509,175,Expedia,16
2478,6510,150,Expedia,12
2479,6515,19,Hotels.com,12
2480,6518,97,Agoda,1
2481,6521,11,Booking.com,11
2482,6523,174,Booking.com,2
2483,6525,104,Hotels.com,8
2484,6527,153,Agoda,6
2485,6531,175,Booking.com,15
2486,6532,21,Booking.com,15
2487,6534,188,Expedia,9
2488,6536,89,Agoda,17
2489,6537,101,Agoda,6
2490,6545,33,Expedia,10
2491,6547,207,Agoda,17
2492,6549,43,Expedia,11
2493,6552,95,Booking.com,10
2494,6553,40,Booking.com,12
2495,6554,84,HRS,15
2496,6556,35,Agoda,19
2497,6559,185,Expedia,15
2498,6563,72,Booking.com,11
2499,6565,114,Booking.com,4
2500,6566,151,Expedia,9
2501,6569,27,Expedia,13
2502,6571,88,Booking.com,12
2503,6572,189,HRS,16
2504,6574,195,Booking.com,7
2505,6578,146,Agoda,12
2506,6579,124,Booking.com,1
2507,6584,92,Expedia,1
2508,6590,196,Agoda,19
2509,6591,96,Hotels.com,15
2510,6594,207,Expedia,9
2511,6599,102,Booking.com,10
2512,6600,184,Booking.com,6
2513,6607,156,Hotels.com,10
2514,6608,106,Agoda,16
2515,6609,81,Hotels.com,9
2516,6610,151,Hotels.com,11
2517,6611,4,Hotels.com,15
2518,6612,156,HRS,11
2519,6615,129,Booking.com,18
2520,6616,20,Hotels.com,11
2521,6618,57,Hotels.com,11
2522,6619,152,HRS,18
2523,6628,87,Expedia,16
2524,6635,48,HRS,7
2525,6636,202,HRS,10
2526,6640,18,Expedia,15
2527,6641,199,Expedia,9
2528,6642,86,Expedia,14
2529,6643,6,Agoda,11
2530,6646,102,Agoda,15
2531,6648,137,Agoda,1
2532,6649,93,HRS,3
2533,6650,24,Hotels.com,4
2534,6651,207,Expedia,9
2535,6652,1,Expedia,19
2536,6654,94,Agoda,8
2537,6659,98,Hotels.com,8
2538,6664,89,Booking.com,7
2539,6671,201,Hotels.com,8
2540,6672,218,Agoda,2
2541,6677,220,Hotels.com,11
2542,6679,115,HRS,18
2543,6680,65,Booking.com,7
2544,6681,124,Expedia,15
2545,6685,100,Expedia,7
2546,6686,187,Agoda,13
2547,6687,20,Agoda,1
2548,6688,30,Booking.com,7
2549,6690,129,Agoda,5
2550,6691,216,Agoda,9
2551,6693,20,HRS,18
2552,6695,105,HRS,1
2553,6697,57,HRS,6
2554,6699,174,Booking.com,4
2555,6700,67,HRS,3
2556,6701,132,Booking.com,5
2557,6702,33,Booking.com,1
2558,6703,43,Hotels.com,19
2559,6707,191,Agoda,9
2560,6708,16,HRS,18
2561,6711,196,Booking.com,3
2562,6713,161,HRS,8
2563,6715,57,Booking.com,10
2564,6718,125,HRS,8
2565,6722,89,Hotels.com,12
2566,6734,85,Expedia,14
2567,6735,155,Hotels.com,4
2568,6737,193,Expedia,5
2569,6738,68,HRS,2
2570,6739,4,Agoda,17
2571,6741,54,HRS,15
2572,6742,171,Booking.com,15
2573,6744,209,Hotels.com,14
2574,6745,111,Hotels.com,1
2575,6747,162,HRS,19
2576,6750,131,Agoda,10
2577,6752,139,Agoda,1
2578,6753,61,Booking.com,13
2579,6754,14,HRS,12
2580,6755,158,Hotels.com,18
2581,6756,93,Expedia,9
2582,6757,7,HRS,1
2583,6759,106,Hotels.com,4
2584,6763,165,Booking.com,19
2585,6765,212,HRS,16
2586,6767,15,Expedia,1
2587,6771,37,Expedia,4
2588,6775,170,HRS,10
2589,6780,49,Expedia,4
2590,6782,104,Agoda,3
2591,6783,113,Booking.com,19
2592,6786,8,Expedia,17
2593,6787,209,Expedia,6
2594,6791,219,HRS,18
2595,6792,70,Expedia,7
2596,6796,71,Hotels.com,12
2597,6799,52,Booking.com,4
2598,6800,50,Agoda,1
2599,6802,171,HRS,19
2600,6803,161,Agoda,11
2601,6806,48,Hotels.com,18
2602,6809,112,Agoda,10
2603,6813,78,Hotels.com,12
2604,6814,69,Expedia,12
2605,6817,112,Agoda,11
2606,6821,58,HRS,18
2607,6823,46,Hotels.com,13
2608,6824,27,Booking.com,14
2609,6827,92,Expedia,16
2610,6830,94,Expedia,9
2611,6831,157,Expedia,11
2612,6833,26,Expedia,3
2613,6835,33,HRS,18
2614,6839,201,Hotels.com,9
2615,6844,2,Expedia,6
2616,6848,24,Agoda,3
2617,6852,97,Booking.com,2
2618,6853,194,HRS,18
2619,6854,143,Booking.com,12
2620,6858,121,Booking.com,5
2621,6859,192,Expedia,9
2622,6863,163,Agoda,12
2623,6864,140,Expedia,1
2624,6870,130,Hotels.com,16
2625,6871,155,Booking.com,6
2626,6872,130,Agoda,7
2627,6873,42,Booking.com,11
2628,6876,87,Booking.com,10
2629,6877,169,Booking.com,9
2630,6878,69,HRS,17
2631,6881,170,Expedia,5
2632,6883,62,Agoda,14
2633,6885,85,Hotels.com,1
2634,6886,59,HRS,7
2635,6891,121,Expedia,19
2636,6892,83,Hotels.com,16
2637,6894,104,Expedia,13
2638,6896,135,Hotels.com,8
2639,6902,149,Hotels.com,8
2640,6903,74,Booking.com,18
2641,6905,201,Agoda,8
2642,6906,153,Hotels.com,15
2643,6907,216,Booking.com,18
2644,6913,129,Expedia,8
2645,6914,110,Booking.com,7
2646,6915,25,HRS,5
2647,6916,6,Booking.com,7
2648,6917,113,HRS,9
2649,6918,52,HRS,11
2650,6921,113,Hotels.com,17
2651,6923,162,Agoda,7
2652,6928,114,Expedia,3
2653,6930,186,HRS,4
2654,6935,92,Agoda,15
2655,6937,168,HRS,10
2656,6940,12,Hotels.com,2
2657,6941,98,Expedia,14
2658,6942,161,Expedia,11
2659,6943,166,Booking.com,5
2660,6949,190,HRS,11
2661,6950,68,Hotels.com,9
2662,6952,206,HRS,13
2663,6953,43,Hotels.com,1
2664,6957,2,HRS,19
2665,6958,207,Expedia,13
2666,6959,33,Agoda,13
2667,6964,143,Booking.com,5
2668,6965,19,Agoda,18
2669,6980,212,Booking.com,13
2670,6981,206,HRS,16
2671,6984,37,Agoda,17
2672,6990,2,HRS,4
2673,6994,84,HRS,16
2674,6999,104,Booking.com,1
2675,7002,204,HRS,3
2676,7004,2,Expedia,15
2677,7015,170,HRS,17
2678,7016,56,Booking.com,13
2679,7019,32,Hotels.com,9
2680,7021,25,Booking.com,14
2681,7022,202,Hotels.com,2
2682,7031,49,HRS,1
2683,7034,2,Expedia,14
2684,7037,130,Booking.com,18
2685,7041,98,Agoda,6
2686,7044,86,Agoda,6
2687,7047,164,Agoda,16
2688,7049,29,HRS,4
2689,7052,149,Agoda,11
2690,7054,211,Hotels.com,12
2691,7055,126,HRS,3
2692,7056,216,Booking.com,17
2693,7057,16,HRS,18
2694,7058,153,Booking.com,14
2695,7059,144,Expedia,1
2696,7062,115,Booking.com,16
2697,7063,96,Booking.com,16
2698,7066,27,Hotels.com,8
2699,7068,158,Booking.com,14
2700,7072,182,Expedia,11
2701,7081,104,Agoda,3
2702,7082,178,Booking.com,18
2703,7084,155,Booking.com,6
2704,7092,100,Expedia,9
2705,7093,103,HRS,1
2706,7096,204,Agoda,15
2707,7098,164,Hotels.com,5
2708,7102,218,HRS,10
2709,7105,76,Agoda,7
2710,7107,65,Agoda,19
2711,7108,42,Expedia,17
2712,7115,22,Expedia,7
2713,7116,88,Agoda,8
2714,7118,59,Booking.com,6
2715,7120,14,Expedia,19
2716,7122,46,Booking.com,2
2717,7123,130,Hotels.com,17
2718,7124,68,Agoda,9
2719,7126,93,Hotels.com,6
2720,7127,35,Agoda,4
2721,7128,29,HRS,1
2722,7133,10,Expedia,5
2723,7134,66,Booking.com,7
2724,7140,41,Agoda,2
2725,7143,136,HRS,17
2726,7147,189,Booking.com,2
2727,7148,13,Agoda,16
2728,7149,122,Hotels.com,19
2729,7151,177,Expedia,6
2730,7155,27,Booking.com,18
2731,7156,72,Expedia,11
2732,7164,134,Hotels.com,14
2733,7167,50,Booking.com,8
2734,7168,196,Hotels.com,4
2735,7172,158,Agoda,3
2736,7174,173,Hotels.com,8
2737,7178,1,Agoda,1
2738,7180,44,Agoda,5
2739,7182,219,HRS,1
2740,7184,18,HRS,5
2741,7186,69,Hotels.com,11
2742,7187,4,Agoda,8
2743,7188,70,Booking.com,14
2744,7192,196,HRS,16
2745,7196,123,Expedia,4
2746,7198,101,Booking.com,14
2747,7201,30,Hotels.com,3
2748,7202,133,Hotels.com,13
2749,7203,7,HRS,4
2750,7205,148,HRS,11
2751,7207,70,Booking.com,17
2752,7211,160,Expedia,7
2753,7212,219,Expedia,11
2754,7213,158,Expedia,12
2755,7220,35,Expedia,11
2756,7221,83,Expedia,18
2757,7223,106,Hotels.com,14
2758,7224,155,Agoda,19
2759,7225,141,HRS,10
2760,7226,66,Agoda,2
2761,7230,87,Booking.com,11
2762,7236,58,Agoda,6
2763,7239,120,Hotels.com,8
2764,7244,5,Expedia,13
2765,7250,164,Hotels.com,9
2766,7251,216,Expedia,2
2767,7252,202,Booking.com,2
2768,7253,105,HRS,2
2769,7255,112,Expedia,15
2770,7256,88,Hotels.com,11
2771,7258,10,HRS,18
2772,7261,188,Agoda,15
2773,7266,109,Agoda,14
2774,7272,145,Booking.com,8
2775,7275,218,HRS,12
2776,7279,46,Booking.com,13
2777,7281,43,Expedia,4
2778,7284,173,Hotels.com,7
2779,7293,27,Agoda,9
2780,7295,93,Agoda,5
2781,7296,165,Agoda,5
2782,7297,42,Agoda,12
2783,7306,13,Booking.com,19
2784,7307,181,HRS,15
2785,7308,175,HRS,5
2786,7311,192,Expedia,13
2787,7314,69,Hotels.com,19
2788,7319,140,Agoda,6
2789,7321,154,Hotels.com,11
2790,7325,153,HRS,18
2791,7326,171,Hotels.com,5
2792,7327,193,HRS,18
2793,7328,177,HRS,9
2794,7332,104,Agoda,11
2795,7333,91,HRS,4
2796,7335,145,Agoda,4
2797,7336,15,Agoda,1
2798,7337,144,HRS,12
2799,7342,58,Hotels.com,12
2800,7346,190,HRS,10
2801,7348,144,Expedia,2
2802,7354,138,Agoda,10
2803,7355,72,Hotels.com,17
2804,7365,80,Agoda,11
2805,7367,154,Expedia,5
2806,7368,40,Booking.com,16
2807,7371,125,Hotels.com,4
2808,7372,214,Expedia,10
2809,7376,10,Booking.com,12
2810,7377,1,Expedia,9
2811,7378,132,Hotels.com,2
2812,7379,55,Agoda,16
2813,7381,11,Booking.com,6
